Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Series B - GAN Integrity,https://www.crunchbase.com/funding_round/gan-integrity-inc-series-b--71e1d3ce,GAN Integrity,https://www.crunchbase.com/organization/gan-integrity-inc,Series B,15000000,USD,15000000,2019-01-09,"Aquiline Technology Growth, Edison Partners"
Series B - Fortanix,https://www.crunchbase.com/funding_round/fortanix-series-b--94ae754b,Fortanix,https://www.crunchbase.com/organization/fortanix,Series B,23000000,USD,23000000,2019-01-31,Intel Capital
Series B - Interset,https://www.crunchbase.com/funding_round/interset-series-b--309fdf7b,Interset,https://www.crunchbase.com/organization/interset,Series B,,,,2019-01-18,Startup Capital Ventures
Seed Round - Cybersenshi,https://www.crunchbase.com/funding_round/cybersenshi-seed--2d422d89,Cybersenshi,https://www.crunchbase.com/organization/cybersenshi,Seed,,,,2019-04-01,Canary Investment LLC
Seed Round - Levl Technologies,https://www.crunchbase.com/funding_round/levl-technologies-seed--717e360e,Levl Technologies,https://www.crunchbase.com/organization/levl-technologies,Seed,,,,2019-01-01,Ubiquity Ventures
Venture Round - LogDog,https://www.crunchbase.com/funding_round/logdog-series-unknown--0f14777f,LogDog,https://www.crunchbase.com/organization/logdog,Venture - Series Unknown,250000,USD,250000,2019-02-01,"BRM Capital, Firstime Venture Capital"
Grant - Byos,https://www.crunchbase.com/funding_round/byos-grant--3b165486,Byos,https://www.crunchbase.com/organization/byos,Grant,330000,CAD,245551,2019-05-01,National Research Council Canada
Grant - Byos,https://www.crunchbase.com/funding_round/byos-grant--dda8394a,Byos,https://www.crunchbase.com/organization/byos,Grant,500000,CAD,369549,2019-06-01,Atlantic Canada Opportunities Agency
Grant - IndoorNavi,https://www.crunchbase.com/funding_round/indoornavi-grant--07dc0474,IndoorNavi,https://www.crunchbase.com/organization/indoornavi,Grant,,,,2019-05-27,Space3ac
Seed Round - Lifekee,https://www.crunchbase.com/funding_round/lifekee-seed--adf3f68f,Lifekee,https://www.crunchbase.com/organization/lifekee,Seed,,,,2019-02-11,"Katalyst.Ventures, KiwiTech"
Seed Round - SecureSky,https://www.crunchbase.com/funding_round/securesky-seed--61fd9a38,SecureSky,https://www.crunchbase.com/organization/securesky,Seed,6500000,USD,6500000,2019-02-26,
Debt Financing - Beam,https://www.crunchbase.com/funding_round/beamsolutions-debt-financing--6dc2debf,Beam,https://www.crunchbase.com/organization/beamsolutions,Debt Financing,2000000,USD,2000000,2019-02-28,Silicon Valley Bank
Series C - KnowBe4,https://www.crunchbase.com/funding_round/knowbe4-llc-series-c--fd0700bf,KnowBe4,https://www.crunchbase.com/organization/knowbe4-llc,Series C,50000000,USD,50000000,2019-03-04,Kohlberg Kravis Roberts
Non Equity Assistance - Suavei,https://www.crunchbase.com/funding_round/suavei-non-equity-assistance--cc4f1728,Suavei,https://www.crunchbase.com/organization/suavei,Non-equity Assistance,,,,2019-06-01,EvoNexus
Funding Round - Startup Wise Guys,https://www.crunchbase.com/funding_round/startup-wise-guys-undisclosed--7092dea9,Startup Wise Guys,https://www.crunchbase.com/organization/startup-wise-guys,Funding Round,8800000,EUR,10086121,2019-01-01,European regional development fund (ERDF)
Funding Round - Cellwize,https://www.crunchbase.com/funding_round/cellwize-undisclosed--7fd9cc1b,Cellwize,https://www.crunchbase.com/organization/cellwize,Funding Round,,,,2019-05-06,Sonae IM
Convertible Note - Helm,https://www.crunchbase.com/funding_round/privacy-labs-convertible-note--83736c5a,Helm,https://www.crunchbase.com/organization/privacy-labs,Convertible Note,,,,2019-04-19,Arrive
Seed Round - Nuweba,https://www.crunchbase.com/funding_round/nuweba-seed--3eaaebf0,Nuweba,https://www.crunchbase.com/organization/nuweba,Seed,4800000,USD,4800000,2019-02-19,Target Global
Seed Round - Metomic,https://www.crunchbase.com/funding_round/metomic-seed--7a8ae9e7,Metomic,https://www.crunchbase.com/organization/metomic,Seed,1420000,GBP,1797547,2019-05-28,Connect Ventures
Corporate Round - BEAM,https://www.crunchbase.com/funding_round/beam-0b5a-corporate-round--9f875de9,BEAM,https://www.crunchbase.com/organization/beam-0b5a,Corporate Round,25000000,USD,25000000,2019-02-18,Recruit Strategic Partners
Seed Round - Hedera Hashgraph,https://www.crunchbase.com/funding_round/hashgraph-seed--f8f44127,Hedera Hashgraph,https://www.crunchbase.com/organization/hashgraph,Seed,,,,2019-04-28,ICONIUM
Seed Round - Cocoon,https://www.crunchbase.com/funding_round/virtual-world-computing-seed--77083f1b,Cocoon,https://www.crunchbase.com/organization/virtual-world-computing,Seed,50000,USD,50000,2019-01-01,EXPERT DOJO
Venture Round - YesWeHack,https://www.crunchbase.com/funding_round/yeswehack-series-unknown--60ee7e49,YesWeHack,https://www.crunchbase.com/organization/yeswehack,Venture - Series Unknown,4000000,EUR,4518599,2019-02-15,Open CNP
Pre Seed Round - Connexcom,https://www.crunchbase.com/funding_round/connexcom-pre-seed--162a630f,Connexcom,https://www.crunchbase.com/organization/connexcom,Pre-Seed,,,,2019-01-31,Jens Hilgers
Seed Round - Meterian,https://www.crunchbase.com/funding_round/meterian-seed--88814ca4,Meterian,https://www.crunchbase.com/organization/meterian,Seed,150000,GBP,199627,2019-03-15,Startup Funding Club
Seed Round - Awen Collective Ltd,https://www.crunchbase.com/funding_round/awen-collective-ltd-seed--d9807cc7,Awen Collective Ltd,https://www.crunchbase.com/organization/awen-collective-ltd,Seed,,,,2019-05-28,Startup Funding Club
Seed Round - Kriptos,https://www.crunchbase.com/funding_round/kriptos-seed--5e469b68,Kriptos,https://www.crunchbase.com/organization/kriptos,Seed,,,,2019-03-01,Magma Partners
Non Equity Assistance - BrainPlug GmbH & Co. KG,https://www.crunchbase.com/funding_round/brainplug-gmbh-co-kg-non-equity-assistance--a7cdee1d,BrainPlug GmbH & Co. KG,https://www.crunchbase.com/organization/brainplug-gmbh-co-kg,Non-equity Assistance,,,,2019-03-01,SpinLab - The HHL Accelerator
Private Equity Round - iValue InfoSolutions,https://www.crunchbase.com/funding_round/ivalue-infosolutions-private-equity--123755c2,iValue InfoSolutions,https://www.crunchbase.com/organization/ivalue-infosolutions,Private Equity,18000000,USD,18000000,2019-05-22,Creador
Series E - Illumio,https://www.crunchbase.com/funding_round/illumio-series-e--4f2d4c1d,Illumio,https://www.crunchbase.com/organization/illumio,Series E,65000000,USD,65000000,2019-02-07,J.P. Morgan Asset Management
Seed Round - Calypso AI,https://www.crunchbase.com/funding_round/calypso-ai-seed--49006383,Calypso AI,https://www.crunchbase.com/organization/calypso-ai,Seed,,,,2019-04-19,Kairos
Pre Seed Round - Unreal AI,https://www.crunchbase.com/funding_round/unreal-ai-pre-seed--cb00ae29,Unreal AI,https://www.crunchbase.com/organization/unreal-ai,Pre-Seed,20000,USD,20000,2019-03-15,Zeroth.AI
Private Equity Round - MakerDAO,https://www.crunchbase.com/funding_round/makerdao-private-equity--effc2013,MakerDAO,https://www.crunchbase.com/organization/makerdao,Private Equity,,,,2019-04-26,Parafi Capital
Seed Round - Torsion Information Security,https://www.crunchbase.com/funding_round/torsion-information-security-seed--5f580b40,Torsion Information Security,https://www.crunchbase.com/organization/torsion-information-security,Seed,200000,GBP,262324,2019-01-30,Boundary Capital Partners LLP
Seed Round - Logical Safety,https://www.crunchbase.com/funding_round/logical-safety-seed--7bf2ea01,Logical Safety,https://www.crunchbase.com/organization/logical-safety,Seed,500000,EUR,573075,2019-01-01,Portugal Ventures
Seed Round - HASH,https://www.crunchbase.com/funding_round/hash-2-seed--d9aa4cf0,HASH,https://www.crunchbase.com/organization/hash-2,Seed,,,,2019-01-01,"Joel Spolsky, Soho Strategy"
Funding Round - iPolicy Networks,https://www.crunchbase.com/funding_round/ipolicy-networks-undisclosed--2e91cf16,iPolicy Networks,https://www.crunchbase.com/organization/ipolicy-networks,Funding Round,,,,2019-01-01,TCV
Funding Round - Apex Companies,https://www.crunchbase.com/funding_round/apex-companies-undisclosed--4d4fe714,Apex Companies,https://www.crunchbase.com/organization/apex-companies,Funding Round,,,,2019-01-01,Tailwind Capital
Debt Financing - Metazoa,https://www.crunchbase.com/funding_round/metazoa-debt-financing--edf3705f,Metazoa,https://www.crunchbase.com/organization/metazoa,Debt Financing,2000000,USD,2000000,2019-05-10,TIMIA Capital
Funding Round - encompass,https://www.crunchbase.com/funding_round/encompass-corporation-undisclosed--7c58e6db,encompass,https://www.crunchbase.com/organization/encompass-corporation,Funding Round,,,,2019-01-01,TCV
Venture Round - Orchid Labs,https://www.crunchbase.com/funding_round/orchid-labs-series-unknown--4cb68d16,Orchid Labs,https://www.crunchbase.com/organization/orchid-labs,Venture - Series Unknown,7000000,USD,7000000,2019-05-07,
Convertible Note - Pagaris,https://www.crunchbase.com/funding_round/pagaris-convertible-note--71b32dff,Pagaris,https://www.crunchbase.com/organization/pagaris,Convertible Note,,,,2019-04-04,Plug and Play
Convertible Note - CYR3CON,https://www.crunchbase.com/funding_round/cyr3con-convertible-note--dad20902,CYR3CON,https://www.crunchbase.com/organization/cyr3con,Convertible Note,,,,2019-04-09,Plug and Play
Post-IPO Equity - Seamico Securities,https://www.crunchbase.com/funding_round/seamico-securities-post-ipo-equity--e0e7e31b,Seamico Securities,https://www.crunchbase.com/organization/seamico-securities,Post-IPO Equity,,,,2019-03-01,Chainfund Capital
Pre Seed Round - Cloudsmith,https://www.crunchbase.com/funding_round/cloudsmith-io-pre-seed--f07726c3,Cloudsmith,https://www.crunchbase.com/organization/cloudsmith-io,Pre-Seed,,,,2019-01-28,techstart
Seed Round - Citizen,https://www.crunchbase.com/funding_round/citizen-seed--ba1b5615,Citizen,https://www.crunchbase.com/organization/citizen,Seed,800000,EUR,914376,2019-01-28,Metavallon VC
Seed Round - Kogniz,https://www.crunchbase.com/funding_round/kogniz-seed--32ebc9fc,Kogniz,https://www.crunchbase.com/organization/kogniz,Seed,,,,2019-04-04,Ulu Ventures
Equity Crowdfunding - Sthaler Ltd,https://www.crunchbase.com/funding_round/sthaler-ltd-equity-crowdfunding--3ce1a227,Sthaler Ltd,https://www.crunchbase.com/organization/sthaler-ltd,Equity Crowdfunding,21990,GBP,28930,2019-03-05,Crowdcube
Private Equity Round - System High Corporation,https://www.crunchbase.com/funding_round/system-high-corporation-private-equity--77ec33ee,System High Corporation,https://www.crunchbase.com/organization/system-high-corporation,Private Equity,,,,2019-01-22,Enlightenment Capital
Seed Round - Agroninja,https://www.crunchbase.com/funding_round/agroninja-kft-2030-seed--05f63943,Agroninja,https://www.crunchbase.com/organization/agroninja-kft-2030,Seed,161000,EUR,179607,2019-04-26,Hiventures Investment Fund
Venture Round - Nova Leah,https://www.crunchbase.com/funding_round/nova-leah-series-unknown--c044f96e,Nova Leah,https://www.crunchbase.com/organization/nova-leah,Venture - Series Unknown,3700000,EUR,4194516,2019-03-04,
Seed Round - Biometric Identification Data,https://www.crunchbase.com/funding_round/bid-seed--374d0e24,Biometric Identification Data,https://www.crunchbase.com/organization/bid,Seed,2500000,RUB,38194,2019-02-01,Internet Initiatives Development Fund (IIDF)
Grant - ISARA Corporation,https://www.crunchbase.com/funding_round/isara-corporation-grant--25a9e4e6,ISARA Corporation,https://www.crunchbase.com/organization/isara-corporation,Grant,7200000,CAD,5381769,2019-04-18,
Seed Round - ARCATrust,https://www.crunchbase.com/funding_round/arcatrust-seed--c21b7a01,ARCATrust,https://www.crunchbase.com/organization/arcatrust,Seed,1500000,CHF,1506545,2019-01-18,
Series A - Heliocor,https://www.crunchbase.com/funding_round/heliocor-series-a--93911fe3,Heliocor,https://www.crunchbase.com/organization/heliocor,Series A,2500000,USD,2500000,2019-03-07,
"Venture Round - Turn Technologies, Inc.",https://www.crunchbase.com/funding_round/turn-technologies-inc-series-unknown--caae64a0,"Turn Technologies, Inc.",https://www.crunchbase.com/organization/turn-technologies-inc,Venture - Series Unknown,40000,USD,40000,2019-03-01,Keiretsu Forum
Seed Round - Tenta Browser,https://www.crunchbase.com/funding_round/tenta-browser-seed--2c48d99b,Tenta Browser,https://www.crunchbase.com/organization/tenta-browser,Seed,,,,2019-01-17,ConsenSys Ventures
Pre Seed Round - Hive.id,https://www.crunchbase.com/funding_round/hiveidentity-pre-seed--eaee04f1,Hive.id,https://www.crunchbase.com/organization/hiveidentity,Pre-Seed,40000,EUR,45261,2019-03-25,Startup Wise Guys
Grant - Zeteo Tech,https://www.crunchbase.com/funding_round/zeteo-tech-grant--c752c1b1,Zeteo Tech,https://www.crunchbase.com/organization/zeteo-tech,Grant,6500000,USD,6500000,2019-04-16,
Pre Seed Round - WebTotem,https://www.crunchbase.com/funding_round/webtotem-pre-seed--7016e7a8,WebTotem,https://www.crunchbase.com/organization/webtotem,Pre-Seed,40000,EUR,45261,2019-03-25,Startup Wise Guys
Seed Round - Path Network,https://www.crunchbase.com/funding_round/path-network-seed--b285ea71,Path Network,https://www.crunchbase.com/organization/path-network,Seed,1000000,USD,1000000,2019-04-12,
Seed Round - Token,https://www.crunchbase.com/funding_round/token-3-seed--2f873b12,Token,https://www.crunchbase.com/organization/token-3,Seed,300000,USD,300000,2019-04-02,
Angel Round - Crypta Labs,https://www.crunchbase.com/funding_round/crypta-labs-angel--28f69c80,Crypta Labs,https://www.crunchbase.com/organization/crypta-labs,Angel,1500000,GBP,1958252,2019-04-09,
Series B - Sepio Systems,https://www.crunchbase.com/funding_round/sepio-systems-series-b--8197b25e,Sepio Systems,https://www.crunchbase.com/organization/sepio-systems,Series B,,,,2019-03-27,Plug and Play
Seed Round - Know Your Customer,https://www.crunchbase.com/funding_round/know-your-customer-seed--7f12ed4e,Know Your Customer,https://www.crunchbase.com/organization/know-your-customer,Seed,1000000,USD,1000000,2019-04-30,CLSA
Venture Round - HashiCorp,https://www.crunchbase.com/funding_round/hashicorp-series-unknown--8eb11d32,HashiCorp,https://www.crunchbase.com/organization/hashicorp,Venture - Series Unknown,,,,2019-01-01,TCV
Series B - 360 Enterprise Security Group,https://www.crunchbase.com/funding_round/360-enterprise-security-group-series-b--c3a10029,360 Enterprise Security Group,https://www.crunchbase.com/organization/360-enterprise-security-group,Series B,900000000,CNY,131326757,2019-01-08,
Seed Round - SecurityGate,https://www.crunchbase.com/funding_round/securitygate-seed--e3d01b35,SecurityGate,https://www.crunchbase.com/organization/securitygate,Seed,1000000,USD,1000000,2019-03-28,
Seed Round - Hack The Box,https://www.crunchbase.com/funding_round/hack-the-box-seed--1c729fef,Hack The Box,https://www.crunchbase.com/organization/hack-the-box,Seed,1300000,USD,1300000,2019-04-02,Marathon Venture Capital
Seed Round - Beetles Cyber Security Ltd.,https://www.crunchbase.com/funding_round/beetles-seed--b7b2feeb,Beetles Cyber Security Ltd.,https://www.crunchbase.com/organization/beetles,Seed,20000000,BDT,237853,2019-03-13,BD Ventures
Venture Round - DriveLock SE,https://www.crunchbase.com/funding_round/centertools-software-series-unknown--fc2b63df,DriveLock SE,https://www.crunchbase.com/organization/centertools-software,Venture - Series Unknown,3000000,EUR,3418651,2019-01-04,Nordwind Capital GmbH
Venture Round - TIG,https://www.crunchbase.com/funding_round/tig-series-unknown--5b1a615e,TIG,https://www.crunchbase.com/organization/tig,Venture - Series Unknown,7580000,USD,7580000,2019-01-03,Business Growth Fund
Seed Round - Cybercorre,https://www.crunchbase.com/funding_round/cybercorre-seed--c405fc6a,Cybercorre,https://www.crunchbase.com/organization/cybercorre,Seed,,,,2019-01-01,Level39
Venture Round - KineticFuse,https://www.crunchbase.com/funding_round/kineticfuse-series-unknown--1da0355b,KineticFuse,https://www.crunchbase.com/organization/kineticfuse,Venture - Series Unknown,,,,2019-03-25,Dreamit Ventures
Venture Round - Stringbean Technologies,https://www.crunchbase.com/funding_round/stringbean-technologies-series-unknown--de298c80,Stringbean Technologies,https://www.crunchbase.com/organization/stringbean-technologies,Venture - Series Unknown,,,,2019-03-25,Dreamit Ventures
Non Equity Assistance - IDenfy,https://www.crunchbase.com/funding_round/idenfy-non-equity-assistance--4579f15f,IDenfy,https://www.crunchbase.com/organization/idenfy,Non-equity Assistance,50000,PLN,13200,2019-03-02,StartUp HUB Poland
Venture Round - MyEdu,https://www.crunchbase.com/funding_round/myedu-series-unknown--5e2fbf49,MyEdu,https://www.crunchbase.com/organization/myedu,Venture - Series Unknown,20000000,USD,20000000,2019-03-04,
Pre Seed Round - Hotspoter,https://www.crunchbase.com/funding_round/hotspoter-pre-seed--9bb2c782,Hotspoter,https://www.crunchbase.com/organization/hotspoter,Pre-Seed,15000,EUR,16777,2019-05-23,EIT Digital Accelerator
Grant - Cognitive Big Data Systems,https://www.crunchbase.com/funding_round/cognitive-big-data-systems-grant--b067814a,Cognitive Big Data Systems,https://www.crunchbase.com/organization/cognitive-big-data-systems,Grant,37500,EUR,42930,2019-01-31,Space3ac
Pre Seed Round - Vault One,https://www.crunchbase.com/funding_round/vault-one-pre-seed--b3304db8,Vault One,https://www.crunchbase.com/organization/vault-one,Pre-Seed,150000,BRL,40154,2019-01-07,ACE Startups
Private Equity Round - Firmex,https://www.crunchbase.com/funding_round/firmex-private-equity--7413a444,Firmex,https://www.crunchbase.com/organization/firmex,Private Equity,,,,2019-02-05,
Venture Round - Cortex Logic,https://www.crunchbase.com/funding_round/cortex-logic-series-unknown--165ac2ff,Cortex Logic,https://www.crunchbase.com/organization/cortex-logic,Venture - Series Unknown,,,,2019-02-05,
Seed Round - Ztable,https://www.crunchbase.com/funding_round/ztable-seed--07fd8d3c,Ztable,https://www.crunchbase.com/organization/ztable,Seed,5000000,SEK,552845,2019-01-31,
Venture Round - Trilogy Technologies,https://www.crunchbase.com/funding_round/trilogy-technologies-series-unknown--9701f605,Trilogy Technologies,https://www.crunchbase.com/organization/trilogy-technologies,Venture - Series Unknown,500000,USD,500000,2019-01-29,
Convertible Note - Secureo GmbH,https://www.crunchbase.com/funding_round/secureo-gmbh-convertible-note--d64989db,Secureo GmbH,https://www.crunchbase.com/organization/secureo-gmbh,Convertible Note,,,,2019-01-14,aws Gründerfonds (aws Founders Fund)
Seed Round - Zerv,https://www.crunchbase.com/funding_round/zerv-seed--e5b0f3f5,Zerv,https://www.crunchbase.com/organization/zerv,Seed,750000,USD,750000,2019-01-11,
Seed Round - TMIA,https://www.crunchbase.com/funding_round/tmia-seed--58dd665a,TMIA,https://www.crunchbase.com/organization/tmia,Seed,,,,2019-07-15,
Series B - BitGo,https://www.crunchbase.com/funding_round/bitgo-series-b--c4b02427,BitGo,https://www.crunchbase.com/organization/bitgo,Series B,,,,2019-04-01,
Grant - Tor Project,https://www.crunchbase.com/funding_round/tor-grant--224f64b9,Tor Project,https://www.crunchbase.com/organization/tor,Grant,460000,USD,460000,2019-01-11,
Pre Seed Round - Fast,https://www.crunchbase.com/funding_round/byepass-pre-seed--7cca7d40,Fast,https://www.crunchbase.com/organization/byepass,Pre-Seed,,,,2019-06-01,
Pre Seed Round - Cyber Innovative Technologies,https://www.crunchbase.com/funding_round/cyber-innovative-technologies-pre-seed--af9411e1,Cyber Innovative Technologies,https://www.crunchbase.com/organization/cyber-innovative-technologies,Pre-Seed,25000,USD,25000,2019-06-23,
Pre Seed Round - Cyscale,https://www.crunchbase.com/funding_round/cyscale-pre-seed--21a2d417,Cyscale,https://www.crunchbase.com/organization/cyscale,Pre-Seed,50000,EUR,56437,2019-07-01,
Seed Round - Credit Parent,https://www.crunchbase.com/funding_round/credit-parent-seed--0fe5ebf1,Credit Parent,https://www.crunchbase.com/organization/credit-parent,Seed,,,,2019-01-01,Nick Haschka
"Seed Round - Valqari, LLC",https://www.crunchbase.com/funding_round/valqari-llc-seed--77783c6c,"Valqari, LLC",https://www.crunchbase.com/organization/valqari-llc,Seed,1500000,USD,1500000,2019-03-01,
Seed Round - Cliqueshare,https://www.crunchbase.com/funding_round/cliqueshare-seed--aad91691,Cliqueshare,https://www.crunchbase.com/organization/cliqueshare,Seed,350000,USD,350000,2019-06-03,
Seed Round - Suavei,https://www.crunchbase.com/funding_round/suavei-seed--eaa420b7,Suavei,https://www.crunchbase.com/organization/suavei,Seed,275000,USD,275000,2019-05-20,
Pre Seed Round - Neopag,https://www.crunchbase.com/funding_round/neopag-pre-seed--17fb8507,Neopag,https://www.crunchbase.com/organization/neopag,Pre-Seed,,,,2019-01-01,
Series A - Fleetsmith,https://www.crunchbase.com/funding_round/fleetsmith-series-a--1ecfd879,Fleetsmith,https://www.crunchbase.com/organization/fleetsmith,Series A,,,,2019-01-01,
Pre Seed Round - Raven Spatial,https://www.crunchbase.com/funding_round/raven-spatial-pre-seed--ab251ed3,Raven Spatial,https://www.crunchbase.com/organization/raven-spatial,Pre-Seed,100000,USD,100000,2019-07-20,
Pre Seed Round - Pikotime,https://www.crunchbase.com/funding_round/pikotime-pre-seed--e78ab76c,Pikotime,https://www.crunchbase.com/organization/pikotime,Pre-Seed,,,,2019-02-14,
Seed Round - TRUSTLESS.AI,https://www.crunchbase.com/funding_round/trustless-ai-seed--1e73c152,TRUSTLESS.AI,https://www.crunchbase.com/organization/trustless-ai,Seed,,,,2019-05-09,
Seed Round - Kaspard,https://www.crunchbase.com/funding_round/kaspard-seed--f65a2406,Kaspard,https://www.crunchbase.com/organization/kaspard,Seed,,,,2019-03-21,
Seed Round - Cliqueshare,https://www.crunchbase.com/funding_round/cliqueshare-seed--1a78e71b,Cliqueshare,https://www.crunchbase.com/organization/cliqueshare,Seed,165000,USD,165000,2019-03-01,
Seed Round - Meterian,https://www.crunchbase.com/funding_round/meterian-seed--ce54539e,Meterian,https://www.crunchbase.com/organization/meterian,Seed,135000,GBP,177535,2019-05-05,
Post-IPO Equity - DroneShield,https://www.crunchbase.com/funding_round/droneshield-post-ipo-equity--57727065,DroneShield,https://www.crunchbase.com/organization/droneshield,Post-IPO Equity,1300000,AUD,921842,2019-02-08,
Angel Round - Yobitel Communications,https://www.crunchbase.com/funding_round/yobitel-communications-angel--01e05e48,Yobitel Communications,https://www.crunchbase.com/organization/yobitel-communications,Angel,400000,USD,400000,2019-01-26,
Seed Round - Swiss Security Solutions,https://www.crunchbase.com/funding_round/swiss-security-solutions-seed--fd3279d8,Swiss Security Solutions,https://www.crunchbase.com/organization/swiss-security-solutions,Seed,,,,2019-04-01,
Convertible Note - Wivity Inc.,https://www.crunchbase.com/funding_round/wivity-inc-convertible-note--690b4d25,Wivity Inc.,https://www.crunchbase.com/organization/wivity-inc,Convertible Note,500000,USD,500000,2019-02-26,
Pre Seed Round - Profila,https://www.crunchbase.com/funding_round/profila-pre-seed--6e59c290,Profila,https://www.crunchbase.com/organization/profila,Pre-Seed,,,,2019-01-05,
Series B - Flo Technologies,https://www.crunchbase.com/funding_round/flo-technologies-series-b--a8905497,Flo Technologies,https://www.crunchbase.com/organization/flo-technologies,Series B,28000000,USD,28000000,2019-01-03,
Seed Round - APPII,https://www.crunchbase.com/funding_round/appii-seed--ced97066,APPII,https://www.crunchbase.com/organization/appii,Seed,,,,2019-07-01,
Venture Round - miiCloud,https://www.crunchbase.com/funding_round/miicloud-series-unknown--fa33bfd2,miiCloud,https://www.crunchbase.com/organization/miicloud,Venture - Series Unknown,,,,2019-01-01,
Grant - edgescan,https://www.crunchbase.com/funding_round/edgescan-grant--423ac624,edgescan,https://www.crunchbase.com/organization/edgescan,Grant,650000,EUR,744997,2019-01-01,
Seed Round - IRIS Payment Solutions,https://www.crunchbase.com/funding_round/iris-payment-solutions-seed--080f8204,IRIS Payment Solutions,https://www.crunchbase.com/organization/iris-payment-solutions,Seed,,,,2019-01-01,
Seed Round - WalletCard,https://www.crunchbase.com/funding_round/walletcard-inc-seed--d567f64c,WalletCard,https://www.crunchbase.com/organization/walletcard-inc,Seed,,,,2019-05-01,
Funding Round - XAIN,https://www.crunchbase.com/funding_round/xain-group-undisclosed--830133f5,XAIN,https://www.crunchbase.com/organization/xain-group,Funding Round,,,,2019-05-30,
Series A - eloomi A/S,https://www.crunchbase.com/funding_round/eloomi-series-a--7932f53a,eloomi A/S,https://www.crunchbase.com/organization/eloomi,Series A,12000000,USD,12000000,2019-05-01,"Kennet Partners, VF Venture"
Venture Round - Everykey,https://www.crunchbase.com/funding_round/everykey-series-unknown--358a76e0,Everykey,https://www.crunchbase.com/organization/everykey,Venture - Series Unknown,,,,2019-03-07,"IncWell, Sparkland Capital"
Grant - Loqr,https://www.crunchbase.com/funding_round/loqr-grant--399a6967,Loqr,https://www.crunchbase.com/organization/loqr,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
