Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Kindite,https://www.crunchbase.com/funding_round/kindite-seed--628ccdeb,Kindite,https://www.crunchbase.com/organization/kindite,Seed,4000000,USD,4000000,2018-10-16,"CE Ventures (CEIIF), RDC - Rafael Development Corporation"
Series B - Ivideon,https://www.crunchbase.com/funding_round/ivideon-series-b--437340f5,Ivideon,https://www.crunchbase.com/organization/ivideon,Series B,8000000,USD,8000000,2018-10-02,"Rusnano Sistema Sicar, Skolkovo Ventures"
Angel Round - Yobitel Communications,https://www.crunchbase.com/funding_round/yobitel-communications-angel--01e05e48,Yobitel Communications,https://www.crunchbase.com/organization/yobitel-communications,Angel,400000,USD,400000,2019-01-26,
Series C - HyperGrid™,https://www.crunchbase.com/funding_round/hypergrid-9d54-series-c--a31387c5,HyperGrid™,https://www.crunchbase.com/organization/hypergrid-9d54,Series C,25000000,USD,25000000,2018-09-12,"Acero Capital, Atlantic Bridge, HighBar Partners"
Series D - Sysdig,https://www.crunchbase.com/funding_round/sysdig-series-d--3e730b6d,Sysdig,https://www.crunchbase.com/organization/sysdig,Series D,68500000,USD,68500000,2018-09-12,"Accel, Bain Capital Ventures, Insight Partners"
Seed Round - Portshift,https://www.crunchbase.com/funding_round/portshift-seed--3e4f7d63,Portshift,https://www.crunchbase.com/organization/portshift,Seed,5300000,USD,5300000,2018-11-20,
Series C - Twistlock,https://www.crunchbase.com/funding_round/twistlock-series-c--432ceb14,Twistlock,https://www.crunchbase.com/organization/twistlock,Series C,33000000,USD,33000000,2018-08-15,"Dell Technologies Capital, ICONIQ Capital, Polaris Partners, Rally Ventures, TenEleven Ventures, YL Ventures"
"Pre Seed Round - i2Chain, Inc.",https://www.crunchbase.com/funding_round/i2chain-inc-pre-seed--8cbc8255,"i2Chain, Inc.",https://www.crunchbase.com/organization/i2chain-inc,Pre-Seed,300000,USD,300000,2018-07-01,Subba Somala
"Pre Seed Round - OpenAVN, Inc",https://www.crunchbase.com/funding_round/openavn-pre-seed--8ff924b0,"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,Pre-Seed,150000,USD,150000,2018-08-21,
Grant - SecureStack,https://www.crunchbase.com/funding_round/securestack-grant--5a1583ca,SecureStack,https://www.crunchbase.com/organization/securestack,Grant,94000,AUD,67623,2018-09-01,
Seed Round - StegoSOC,https://www.crunchbase.com/funding_round/stegosoc-seed--7e9f2c3e,StegoSOC,https://www.crunchbase.com/organization/stegosoc,Seed,,,,2018-10-05,PeaceTech Accelerator
Private Equity Round - Fidelis Cybersecurity,https://www.crunchbase.com/funding_round/fidelis-cybersecurity-2-private-equity--e46e4cb2,Fidelis Cybersecurity,https://www.crunchbase.com/organization/fidelis-cybersecurity-2,Private Equity,25000000,USD,25000000,2018-09-18,Marlin Equity Partners
Angel Round - Boxtrap Security,https://www.crunchbase.com/funding_round/boxtrap-security-angel--c57d7ed5,Boxtrap Security,https://www.crunchbase.com/organization/boxtrap-security,Angel,700000,USD,700000,2018-03-23,
Convertible Note - Spinbackup,https://www.crunchbase.com/funding_round/spinbackup-llc-convertible-note--9f73efaf,Spinbackup,https://www.crunchbase.com/organization/spinbackup-llc,Convertible Note,,,,2018-07-19,VentureBot
"Series A - MagicCube, Inc.",https://www.crunchbase.com/funding_round/magiccube-inc-series-a--ebf8561c,"MagicCube, Inc.",https://www.crunchbase.com/organization/magiccube-inc,Series A,8500000,USD,8500000,2017-08-08,"Bold Capital Partners, EPIC Ventures, NTT Data, Silicon Valley Bank, Social Starts"
Seed Round - SafeCloud,https://www.crunchbase.com/funding_round/safecloud-seed--858190a3,SafeCloud,https://www.crunchbase.com/organization/safecloud,Seed,,,,2018-06-01,
Venture Round - ORock Technologies,https://www.crunchbase.com/funding_round/orock-technologies-series-unknown--d1bf51e2,ORock Technologies,https://www.crunchbase.com/organization/orock-technologies,Venture - Series Unknown,15000000,USD,15000000,2018-09-10,
Seed Round - Yobitel Communications,https://www.crunchbase.com/funding_round/yobitel-communications-seed--59d5f525,Yobitel Communications,https://www.crunchbase.com/organization/yobitel-communications,Seed,250000,USD,250000,2018-03-13,
Seed Round - Megh Networks,https://www.crunchbase.com/funding_round/megh-networks-seed--16ffd958,Megh Networks,https://www.crunchbase.com/organization/megh-networks,Seed,,,,2018-01-31,
Seed Round - GitGuardian,https://www.crunchbase.com/funding_round/gitguardian-seed--631b5259,GitGuardian,https://www.crunchbase.com/organization/gitguardian,Seed,,,,2018-08-01,Fly Ventures
Secondary Market - Zscaler,https://www.crunchbase.com/funding_round/zscaler-secondary-market--540a9c46,Zscaler,https://www.crunchbase.com/organization/zscaler,Secondary Market,,,,2017-08-08,EquityZen
Seed Round - Smart Screen,https://www.crunchbase.com/funding_round/smart-screen-seed--67aabf53,Smart Screen,https://www.crunchbase.com/organization/smart-screen,Seed,100000,USD,100000,2017-08-01,"Capital Innovators, Quake Capital Partners"
Angel Round - Ankr,https://www.crunchbase.com/funding_round/ankr-network-angel--c885cf7b,Ankr,https://www.crunchbase.com/organization/ankr-network,Angel,120000,USD,120000,2017-11-19,Ryan Fang
Debt Financing - Anitian,https://www.crunchbase.com/funding_round/anitian-debt-financing--66264567,Anitian,https://www.crunchbase.com/organization/anitian,Debt Financing,300000,USD,300000,2018-07-01,
Pre Seed Round - inCyber Compliance,https://www.crunchbase.com/funding_round/incyber-compliance-pre-seed--c5b101b4,inCyber Compliance,https://www.crunchbase.com/organization/incyber-compliance,Pre-Seed,50000,USD,50000,2018-03-15,
Convertible Note - Graphus,https://www.crunchbase.com/funding_round/graphus-inc-convertible-note--20f7a889,Graphus,https://www.crunchbase.com/organization/graphus-inc,Convertible Note,650000,USD,650000,2018-07-31,
Seed Round - Groove.id,https://www.crunchbase.com/funding_round/groove-id-seed--3f71718b,Groove.id,https://www.crunchbase.com/organization/groove-id,Seed,,,,2018-06-30,"Counterview Capital, Joe Malcoun"
Series A - Cloud Conformity,https://www.crunchbase.com/funding_round/cloud-conformity-series-a--4452605b,Cloud Conformity,https://www.crunchbase.com/organization/cloud-conformity,Series A,2800000,USD,2800000,2018-08-01,"Jump Capital, Paladin Capital Group"
Seed Round - Cloud Conformity,https://www.crunchbase.com/funding_round/cloud-conformity-seed--8b0b93fe,Cloud Conformity,https://www.crunchbase.com/organization/cloud-conformity,Seed,440000,USD,440000,2017-07-14,
"Venture Round - MindTop, Inc.",https://www.crunchbase.com/funding_round/benu-networks-series-unknown--eff6e9b4,"MindTop, Inc.",https://www.crunchbase.com/organization/benu-networks,Venture - Series Unknown,10000000,USD,10000000,2018-07-19,Spring Lake Equity Partners
Series B - Expel,https://www.crunchbase.com/funding_round/expel-series-b--416dc116,Expel,https://www.crunchbase.com/organization/expel,Series B,20000000,USD,20000000,2018-04-10,"Battery Ventures, Greycroft, Lightbank, New Enterprise Associates, Paladin Capital Group, Profile Capital, Scale Venture Partners"
Venture Round - Zentera Systems,https://www.crunchbase.com/funding_round/zentera-systems-series-unknown--17f5f7bb,Zentera Systems,https://www.crunchbase.com/organization/zentera-systems,Venture - Series Unknown,5000000,USD,5000000,2018-06-12,
Seed Round - MyDocSafe,https://www.crunchbase.com/funding_round/mydocsafe-seed--e1706107,MyDocSafe,https://www.crunchbase.com/organization/mydocsafe,Seed,125000,GBP,161875,2017-09-01,
Series C - Corsa Technology,https://www.crunchbase.com/funding_round/corsa-technology-series-c--6fedc1bf,Corsa Technology,https://www.crunchbase.com/organization/corsa-technology,Series C,9000000,USD,9000000,2018-07-25,"BDC Venture Capital, Celtic House Venture Partners, Roadmap Capital"
Seed Round - Alcide,https://www.crunchbase.com/funding_round/alcide-seed--02b3a1f9,Alcide,https://www.crunchbase.com/organization/alcide,Seed,5200000,USD,5200000,2017-12-06,"Elron Electronic Industries, Intel Capital"
Venture Round - Yubico,https://www.crunchbase.com/funding_round/yubico-series-unknown--5101b97e,Yubico,https://www.crunchbase.com/organization/yubico,Venture - Series Unknown,,,,2018-05-31,Andreessen Horowitz
Venture Round - Alpin,https://www.crunchbase.com/funding_round/alpin-series-unknown--ccef2149,Alpin,https://www.crunchbase.com/organization/alpin,Venture - Series Unknown,1000000,USD,1000000,2017-12-27,"Keiretsu Capital, Nebraska Angel Network, Plains Angels, Rockies Venture Club, Techstars"
Series B - Aqua Security,https://www.crunchbase.com/funding_round/aquasecurity-series-b--7a926ea9,Aqua Security,https://www.crunchbase.com/organization/aquasecurity,Series B,25000000,USD,25000000,2017-09-19,"Lightspeed Venture Partners, M12, Shlomo Kramer, TLV Partners"
Venture Round - Automox,https://www.crunchbase.com/funding_round/automox-series-unknown--17c87b62,Automox,https://www.crunchbase.com/organization/automox,Venture - Series Unknown,2000000,USD,2000000,2018-03-06,"Arthur Coviello, Blue Note Ventures, Mike Viscuso, Roger Thornton, Ron Gula, Tim Belcher, Tom Noonan"
Series A - OPTIMOZ,https://www.crunchbase.com/funding_round/optimoz-series-a--537136d3,OPTIMOZ,https://www.crunchbase.com/organization/optimoz,Series A,2000000,USD,2000000,2018-05-22,Global Environment Fund Management
Grant - Vicarius,https://www.crunchbase.com/funding_round/vicarius-grant--bc7d3dcc,Vicarius,https://www.crunchbase.com/organization/vicarius,Grant,,,,2017-11-01,MassChallenge
Secondary Market - Bitdefender,https://www.crunchbase.com/funding_round/bitdefender-secondary-market--430f1a86,Bitdefender,https://www.crunchbase.com/organization/bitdefender,Secondary Market,180000000,USD,180000000,2017-12-01,Vitruvian Partners
Series A - RevBits,https://www.crunchbase.com/funding_round/revbits-series-a--4d0e6d4b,RevBits,https://www.crunchbase.com/organization/revbits,Series A,3000000,USD,3000000,2018-09-25,Mucteba Celik
Venture Round - REAN Cloud,https://www.crunchbase.com/funding_round/rean-cloud-series-unknown--a8b8d754,REAN Cloud,https://www.crunchbase.com/organization/rean-cloud,Venture - Series Unknown,10000000,USD,10000000,2017-07-24,
"Pre Seed Round - OpenAVN, Inc",https://www.crunchbase.com/funding_round/openavn-pre-seed--8bad4157,"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,Pre-Seed,125000,USD,125000,2017-12-14,MetaSquare Holdings
Debt Financing - Doky Inc,https://www.crunchbase.com/funding_round/doky-inc-debt-financing--adc345da,Doky Inc,https://www.crunchbase.com/organization/doky-inc,Debt Financing,500000,USD,500000,2017-09-01,Silicon Valley Bank
Series B - ShieldX Networks,https://www.crunchbase.com/funding_round/shieldx-networks-inc-series-b--eeacde28,ShieldX Networks,https://www.crunchbase.com/organization/shieldx-networks-inc,Series B,25000000,USD,25000000,2017-12-12,"Ashar Aziz, Aspect Ventures, Bain Capital Ventures, Dimension Data, FireEye, Symantec Ventures"
Seed Round - Sunny Valley Networks,https://www.crunchbase.com/funding_round/sunny-valley-networks-seed--fd232bc4,Sunny Valley Networks,https://www.crunchbase.com/organization/sunny-valley-networks,Seed,404000,USD,404000,2017-12-15,Arché Assets International
Series C - Treasury Intelligence Solutions,https://www.crunchbase.com/funding_round/treasury-intelligence-solutions-series-c--c2f85e37,Treasury Intelligence Solutions,https://www.crunchbase.com/organization/treasury-intelligence-solutions,Series C,12000000,USD,12000000,2017-11-09,"83North, Target Partners, Zobito"
Series B - ObserveIT,https://www.crunchbase.com/funding_round/observeit-series-b--be4a331a,ObserveIT,https://www.crunchbase.com/organization/observeit,Series B,17000000,USD,17000000,2018-07-17,"Bain Capital Ventures, NightDragon Security, Spring Lake Equity Partners"
Series A - Storage Made Easy,https://www.crunchbase.com/funding_round/storage-made-easy-series-a--4f9d0464,Storage Made Easy,https://www.crunchbase.com/organization/storage-made-easy,Series A,3000000,GBP,4226352,2018-04-04,
Seed Round - VIDA,https://www.crunchbase.com/funding_round/solidx-partners-seed--29a8142a,VIDA,https://www.crunchbase.com/organization/solidx-partners,Seed,2000000,USD,2000000,2017-10-15,
Series A - Nutanix Beam,https://www.crunchbase.com/funding_round/botmetric-series-a--93b23c99,Nutanix Beam,https://www.crunchbase.com/organization/botmetric,Series A,3000000,USD,3000000,2017-08-01,"Ankur Jain, Ashish Gupta, Blume Ventures, Faiyaz Shahpurwala, Jocelyn Goldfein, Pallav Nadhani, Raj Raman, Rishi Bhargava, Sharad Sharma, Vishal Gupta"
Venture Round - CryptoMove,https://www.crunchbase.com/funding_round/cryptomove-series-unknown--adf01c93,CryptoMove,https://www.crunchbase.com/organization/cryptomove,Venture - Series Unknown,500000,USD,500000,2018-02-01,"408 Ventures, Draper Associates, OEL Venture Investments, Pathbreaker Ventures, Red Dog Capital"
Seed Round - Liongard,https://www.crunchbase.com/funding_round/liongard-seed--59fa3f53,Liongard,https://www.crunchbase.com/organization/liongard,Seed,1250000,USD,1250000,2018-06-20,
Seed Round - Spinbackup,https://www.crunchbase.com/funding_round/spinbackup-llc-seed--77999cf5,Spinbackup,https://www.crunchbase.com/organization/spinbackup-llc,Seed,500000,USD,500000,2017-09-07,AVentures Capital
Series A - Bricata,https://www.crunchbase.com/funding_round/bricata-series-a--e780d757,Bricata,https://www.crunchbase.com/organization/bricata,Series A,8000000,USD,8000000,2017-07-25,Edison Partners
Series B - HyperGrid™,https://www.crunchbase.com/funding_round/hypergrid-9d54-series-b--ea649635,HyperGrid™,https://www.crunchbase.com/organization/hypergrid-9d54,Series B,15000000,USD,15000000,2018-02-15,"Acero Capital, Atlantic Bridge"
Series C - Threat Stack,https://www.crunchbase.com/funding_round/threat-stack-series-c--d69caf3d,Threat Stack,https://www.crunchbase.com/organization/threat-stack,Series C,45000000,USD,45000000,2017-09-19,".406 Ventures, Accomplice, Eight Roads Ventures, F-Prime Capital, Scale Venture Partners"
