Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Private Equity Round - Kaseya,https://www.crunchbase.com/funding_round/kaseya-private-equity--55cc7aa2,Kaseya,https://www.crunchbase.com/organization/kaseya,Private Equity,500000000,USD,500000000,2019-05-03,"Insight Partners, TPG"
Venture Round - Red Canary,https://www.crunchbase.com/funding_round/red-canary-series-unknown--159f6488,Red Canary,https://www.crunchbase.com/organization/red-canary,Venture - Series Unknown,34000000,USD,34000000,2019-04-30,"Access Venture Partners, Noro-Moseley Partners, Summit Partners"
Series A - HelloVerify,https://www.crunchbase.com/funding_round/helloverify-series-a--f53ee156,HelloVerify,https://www.crunchbase.com/organization/helloverify,Series A,,,,2019-03-12,"Data Collective DCVC, Lead Angels Network, VentureSouq, Y Combinator"
Series B - BlueVoyant,https://www.crunchbase.com/funding_round/blueteamglobal-series-b--5352e3b1,BlueVoyant,https://www.crunchbase.com/organization/blueteamglobal,Series B,82500000,USD,82500000,2019-05-30,Fiserv
Seed Round - Trace Data,https://www.crunchbase.com/funding_round/trace-data-seed--10e8384b,Trace Data,https://www.crunchbase.com/organization/trace-data,Seed,5000000,USD,5000000,2019-07-01,"Accel, Kleiner Perkins, overtime.vc"
Seed Round - Syncurity,https://www.crunchbase.com/funding_round/syncurity-seed--269298a4,Syncurity,https://www.crunchbase.com/organization/syncurity,Seed,2000000,USD,2000000,2018-10-22,"Kluz Ventures, SixThirty CYBER, TEDCO"
Grant - ADT Security,https://www.crunchbase.com/funding_round/adt-security-grant--429d5a1e,ADT Security,https://www.crunchbase.com/organization/adt-security,Grant,4000000,USD,4000000,2019-06-05,
Seed Round - Bayonet,https://www.crunchbase.com/funding_round/bayonet-seed--7566a234,Bayonet,https://www.crunchbase.com/organization/bayonet,Seed,300000,USD,300000,2019-01-19,"ArkAngeles, Avalancha Ventures, Mexamerica Ventures, Soldiers Field Angels"
Seed Round - Censys,https://www.crunchbase.com/funding_round/censys-seed--01a35ff6,Censys,https://www.crunchbase.com/organization/censys,Seed,2600000,USD,2600000,2018-11-27,"Greylock Partners, GV, HD Moore, Mango Capital"
Series A - NsKnox,https://www.crunchbase.com/funding_round/nsknox-series-a--8d2ae634,NsKnox,https://www.crunchbase.com/organization/nsknox,Series A,15000000,USD,15000000,2019-02-19,"Discount Capital, Israel Discount Bank, M12, Viola Ventures"
Series C - TRUSFORT.COM,https://www.crunchbase.com/funding_round/trusfort-series-c--cd062eec,TRUSFORT.COM,https://www.crunchbase.com/organization/trusfort,Series C,300000000,CNY,44271947,2019-01-17,"CBC Capital, Redpoint Ventures China, SIG China (SIG Asia Investments), YF Capital (Yunfeng Capital)"
Series A - Flock Safety,https://www.crunchbase.com/funding_round/flock-safety-series-a--918adace,Flock Safety,https://www.crunchbase.com/organization/flock-safety,Series A,9999999,USD,9999999,2018-11-21,"Bedrock Capital, Founders Fund, Initialized Capital, Matrix Partners, Y Combinator"
Series B - AppDetex,https://www.crunchbase.com/funding_round/appdetex-series-b--bbe0d29b,AppDetex,https://www.crunchbase.com/organization/appdetex,Series B,10000000,USD,10000000,2019-03-20,"EPIC Ventures, First Analysis, Origin Ventures"
Series A - Sentryo,https://www.crunchbase.com/funding_round/sentryo-series-a--6f0c5533,Sentryo,https://www.crunchbase.com/organization/sentryo,Series A,10000000,EUR,11354475,2018-12-03,"ACE Management, Alliance Entreprendre, BNP Paribas Développement, Breed Reply, KREAXI, Omnes Capital, Sopra Steria"
Series D - Yunding Technology,https://www.crunchbase.com/funding_round/yunding-technology-series-d--05f93e2e,Yunding Technology,https://www.crunchbase.com/organization/yunding-technology,Series D,600000000,CNY,87018317,2018-12-18,"Baidu Ventures, K2VC, Shunwei Capital, SIG China (SIG Asia Investments)"
Seed Round - Smart Protection,https://www.crunchbase.com/funding_round/smart-protection-seed--5023b7e9,Smart Protection,https://www.crunchbase.com/organization/smart-protection,Seed,760000,EUR,870060,2019-01-31,"Bankinter Capital Riesgo, Big Sur Ventures, JME Ventures, Wayra"
Venture Round - Overhaul,https://www.crunchbase.com/funding_round/overhaul-series-unknown--e3925277,Overhaul,https://www.crunchbase.com/organization/overhaul,Venture - Series Unknown,7000000,USD,7000000,2019-05-09,Abbey International Finance
Series E - Shape Security,https://www.crunchbase.com/funding_round/shape-security-series-e--f91a3060,Shape Security,https://www.crunchbase.com/organization/shape-security,Series E,26000000,USD,26000000,2018-11-01,"Baseline Ventures, EPIC Ventures, Focus Ventures, JetBlue Technology Ventures, Kleiner Perkins, Norwest Venture Partners, Singtel Innov8, TomorrowVentures, Venrock"
Series C - Claroty,https://www.crunchbase.com/funding_round/claroty-series-c--28b05f39,Claroty,https://www.crunchbase.com/organization/claroty,Series C,,,,2018-12-31,"Evergy Ventures, ISB Ventures, KfW"
Series A - XM Cyber,https://www.crunchbase.com/funding_round/xm-cyber-series-a--1e12da5e,XM Cyber,https://www.crunchbase.com/organization/xm-cyber,Series A,22000000,USD,22000000,2018-11-13,"Macquarie Capital, Nasdaq Ventures, Our Innovation Fund, Our Innovation Fund, LP, UST Global"
Series A - Confiant,https://www.crunchbase.com/funding_round/confiant-series-a--77d2a096,Confiant,https://www.crunchbase.com/organization/confiant,Series A,4100000,USD,4100000,2019-05-02,"River Bay Investments, Rubicon Venture Capital"
Series A - B-Secur,https://www.crunchbase.com/funding_round/b-secur-series-a--31afe45b,B-Secur,https://www.crunchbase.com/organization/b-secur,Series A,4000000,GBP,5262479,2019-03-05,"ADV, Kernel Capital"
Private Equity Round - eSentire,https://www.crunchbase.com/funding_round/esentire-private-equity--425c5030,eSentire,https://www.crunchbase.com/organization/esentire,Private Equity,47000000,USD,47000000,2019-03-04,"Edison Partners, Georgian Partners, Warburg Pincus"
Series G - Mocana,https://www.crunchbase.com/funding_round/mocana-series-g--9c14dc3f,Mocana,https://www.crunchbase.com/organization/mocana,Series G,15000000,USD,15000000,2019-03-04,"ForgePoint Capital, Shasta Ventures, Sway Ventures"
Series B - Cequence Security,https://www.crunchbase.com/funding_round/cequence-security-series-b--8afd115f,Cequence Security,https://www.crunchbase.com/organization/cequence-security,Series B,17000000,USD,17000000,2019-02-27,"Dell Technologies Capital, Shasta Ventures"
Seed Round - Wootcloud,https://www.crunchbase.com/funding_round/wootcloud-seed--f392aa7d,Wootcloud,https://www.crunchbase.com/organization/wootcloud,Seed,3600000,USD,3600000,2019-04-01,"Clear Ventures, Healthy Ventures, Nexus Venture Partners"
Series A - Kangaroo,https://www.crunchbase.com/funding_round/aura-6543-series-a--b533a5dc,Kangaroo,https://www.crunchbase.com/organization/aura-6543,Series A,10260000,USD,10260000,2019-04-17,"Greycroft, Lerer Hippeau"
Debt Financing - Dashlane,https://www.crunchbase.com/funding_round/dashlane-debt-financing--795bfe03,Dashlane,https://www.crunchbase.com/organization/dashlane,Debt Financing,30000000,USD,30000000,2019-04-12,"Hercules Capital, Inc."
Series A - Solink,https://www.crunchbase.com/funding_round/solink-series-a--6abc031a,Solink,https://www.crunchbase.com/organization/solink,Series A,16300000,CAD,12297942,2018-11-26,"BDC Venture Capital, Generation Ventures, ScaleUP Ventures, Valor Equity Partners"
Series A - Minut,https://www.crunchbase.com/funding_round/minut-series-a--63eef999,Minut,https://www.crunchbase.com/organization/minut,Series A,,,,2019-04-12,"HAX, SOSV"
Seed Round - Chekk,https://www.crunchbase.com/funding_round/chekk-seed--ebc5831f,Chekk,https://www.crunchbase.com/organization/chekk,Seed,,,,2019-04-11,"MOX, SOSV"
Seed Round - PixelPin,https://www.crunchbase.com/funding_round/pixelpin-seed--6fa69ec8,PixelPin,https://www.crunchbase.com/organization/pixelpin,Seed,1500000,GBP,1958275,2019-04-11,SBI Investment
Private Equity Round - RedSeal,https://www.crunchbase.com/funding_round/redseal-systems-private-equity--d2b7effd,RedSeal,https://www.crunchbase.com/organization/redseal-systems,Private Equity,60000000,USD,60000000,2019-04-10,Symphony Technology Group
Series A - Elevate Security,https://www.crunchbase.com/funding_round/elevate-security-series-a--43a8dc99,Elevate Security,https://www.crunchbase.com/organization/elevate-security,Series A,8000000,USD,8000000,2019-02-13,"Costanoa Ventures, Defy.vc"
Angel Round - Trusted Key,https://www.crunchbase.com/funding_round/trusted-key-angel--e46f0127,Trusted Key,https://www.crunchbase.com/organization/trusted-key,Angel,,,,2019-04-04,Okta Ventures
Series C - Area 1 Security,https://www.crunchbase.com/funding_round/area-1-security-series-c--7dd73d35,Area 1 Security,https://www.crunchbase.com/organization/area-1-security,Series C,32000000,USD,32000000,2018-10-23,"AllegisCyber, Data Collective DCVC, Duke Management Company, EPIC Ventures, Icon Ventures, Kleiner Perkins, Tim Eades, Tom Noonan, Top Tier Capital Partners"
Seed Round - Offchain Labs,https://www.crunchbase.com/funding_round/offchain-labs-seed--f12ce4bf,Offchain Labs,https://www.crunchbase.com/organization/offchain-labs,Seed,3700000,USD,3700000,2019-04-03,Pantera Capital
Seed Round - Cobalt,https://www.crunchbase.com/funding_round/cobalt-2-seed--23627610,Cobalt,https://www.crunchbase.com/organization/cobalt-2,Seed,1000000,USD,1000000,2019-04-04,"Anges Quebec, Anges Québec Capital, Unknown Investor"
Series B - Tigera,https://www.crunchbase.com/funding_round/tigera-series-b--50938efd,Tigera,https://www.crunchbase.com/organization/tigera,Series B,30000000,USD,30000000,2018-12-12,"Insight Partners, Madrona Venture Group, New Enterprise Associates, Wing"
Venture Round - SIEMonster,https://www.crunchbase.com/funding_round/siemonster-series-unknown--6fe1cd89,SIEMonster,https://www.crunchbase.com/organization/siemonster,Venture - Series Unknown,1887000,USD,1887000,2018-10-22,"Birchmere Ventures, Innovating Capital, James Murphy, Techstars Ventures"
Series A - Ajax Systems,https://www.crunchbase.com/funding_round/ajax-systems-series-a--1bb02227,Ajax Systems,https://www.crunchbase.com/organization/ajax-systems,Series A,10000000,USD,10000000,2019-03-29,Horizon Capital
Seed Round - Netography,https://www.crunchbase.com/funding_round/netography-com-seed--6b3f9a20,Netography,https://www.crunchbase.com/organization/netography-com,Seed,2600000,USD,2600000,2019-02-07,Andreessen Horowitz
Series E - vArmour,https://www.crunchbase.com/funding_round/varmour-networks-series-e--2bdea362,vArmour,https://www.crunchbase.com/organization/varmour-networks,Series E,44000000,USD,44000000,2019-02-06,"AllegisCyber, NightDragon Security"
Series B - Flyability,https://www.crunchbase.com/funding_round/flyability-series-b--30e517be,Flyability,https://www.crunchbase.com/organization/flyability,Series B,11000000,USD,11000000,2018-11-12,"ETF Partners, GoBeyond, MKS, Swisscom Ventures, The Dow Chemical Company"
Series A - Salt Security,https://www.crunchbase.com/funding_round/saltsecurity-series-a--ed2ab878,Salt Security,https://www.crunchbase.com/organization/saltsecurity,Series A,10000000,USD,10000000,2019-01-29,"Kevin Mahaffey, Marius Nacht, S Capital"
Angel Round - Zhitu Yuntian (c2sec),https://www.crunchbase.com/funding_round/zhitu-yuntian-c2sec-angel--db473f8a,Zhitu Yuntian (c2sec),https://www.crunchbase.com/organization/zhitu-yuntian-c2sec,Angel,10000000,CNY,1489891,2019-03-19,"Cloud Angel Fund, Sequoia Capital China"
Series C - Finicity,https://www.crunchbase.com/funding_round/finicity-series-c--26cb796e,Finicity,https://www.crunchbase.com/organization/finicity,Series C,29000000,USD,29000000,2018-07-28,Experian Ventures
Seed Round - Aptonomy,https://www.crunchbase.com/funding_round/aptonomy-seed--132d8099,Aptonomy,https://www.crunchbase.com/organization/aptonomy,Seed,,,,2018-12-01,"BootstrapLabs, Wharton Alumni Angels"
Series C - 17doubao.com,https://www.crunchbase.com/funding_round/bean-bag-network-series-c--164d175b,17doubao.com,https://www.crunchbase.com/organization/bean-bag-network,Series C,95000000,CNY,14150592,2019-03-15,"Bojiang Capital, Capital Wings"
Seed Round - Tarsier,https://www.crunchbase.com/funding_round/tarsier-3ac5-seed--6d1d183c,Tarsier,https://www.crunchbase.com/organization/tarsier-3ac5,Seed,,,,2018-12-10,"Diehl Ventures, Stanford Angels and Entrepreneurs"
Series A - Cognigo,https://www.crunchbase.com/funding_round/cognigo-series-a--92e8d875,Cognigo,https://www.crunchbase.com/organization/cognigo,Series A,8500000,USD,8500000,2018-11-13,"Mitvah Shamir, OurCrowd, Prosegur, State of Mind Ventures"
Seed Round - StrongBlock,https://www.crunchbase.com/funding_round/strongblock-seed--a0a82a0a,StrongBlock,https://www.crunchbase.com/organization/strongblock,Seed,4000000,USD,4000000,2019-03-07,"Copernicus Asset Management, Pangea Blockchain Fund"
Series A - Alcide,https://www.crunchbase.com/funding_round/alcide-series-a--043e5bce,Alcide,https://www.crunchbase.com/organization/alcide,Series A,7000000,USD,7000000,2018-11-19,"CE Ventures (CEIIF), Elron Electronic Industries, Intel Capital"
Seed Round - KETS Quantum Security,https://www.crunchbase.com/funding_round/kets-quantum-security-seed--e2f78aa2,KETS Quantum Security,https://www.crunchbase.com/organization/kets-quantum-security,Seed,2000000,GBP,2498469,2018-12-11,"Industrial Strategy Challenge Fund, Innovate UK, Quantonation, Seraphim Capital"
Series B - Avanan,https://www.crunchbase.com/funding_round/avanan-series-b--d1483c34,Avanan,https://www.crunchbase.com/organization/avanan,Series B,25000000,USD,25000000,2018-12-17,"Greenfield Partners, Magma Venture Partners, StageOne Ventures"
Equity Crowdfunding - Sharebox,https://www.crunchbase.com/funding_round/sharebox-bfb9-equity-crowdfunding--96731394,Sharebox,https://www.crunchbase.com/organization/sharebox-bfb9,Equity Crowdfunding,8400000,NOK,989155,2019-04-16,Johannes Berggren
Series B - Lacework,https://www.crunchbase.com/funding_round/lacework-series-b--4e568252,Lacework,https://www.crunchbase.com/organization/lacework,Series B,24000000,USD,24000000,2018-08-28,"Alumni Ventures Group, AME Cloud Ventures, Courtney Broadus, Liberty Global Ventures, Spike Ventures, Strawberry Creek Ventures, Sutter Hill Ventures, The Yard Ventures, Total Access Fund, Triphammer Ventures, Webb Investment Network"
Venture Round - CloudSEK,https://www.crunchbase.com/funding_round/cloudsek-series-unknown--15319dbf,CloudSEK,https://www.crunchbase.com/organization/cloudsek,Venture - Series Unknown,490000,USD,490000,2019-02-26,"Exfinity Venture Partners, StartupXseed Ventures"
Debt Financing - Echosec,https://www.crunchbase.com/funding_round/echosec-debt-financing--99fdf275,Echosec,https://www.crunchbase.com/organization/echosec,Debt Financing,2000000,CAD,1482085,2019-04-24,TIMIA Capital
Seed Round - 689Cloud,https://www.crunchbase.com/funding_round/689cloud-seed--5c3475f4,689Cloud,https://www.crunchbase.com/organization/689cloud,Seed,,,,2019-05-09,ICE71
Seed Round - Bikeep,https://www.crunchbase.com/funding_round/bikeep-seed--4fd0c32d,Bikeep,https://www.crunchbase.com/organization/bikeep,Seed,1155000,EUR,1317703,2019-02-05,Madis Müür
Seed Round - Ao Graph,https://www.crunchbase.com/funding_round/ao-graph-seed--f0b23be9,Ao Graph,https://www.crunchbase.com/organization/ao-graph,Seed,100000000,CNY,14492753,2018-12-11,"Redpoint Ventures China, Sharewin Investment"
Private Equity Round - Allied Universal,https://www.crunchbase.com/funding_round/allied-universal-private-equity--1e37f230,Allied Universal,https://www.crunchbase.com/organization/allied-universal,Private Equity,,,,2019-02-21,Caisse de Depot et Placement du Quebec
Seed Round - Banyan,https://www.crunchbase.com/funding_round/banyanops-seed--9aa43a4f,Banyan,https://www.crunchbase.com/organization/banyanops,Seed,,,,2018-08-01,Unusual Ventures
Corporate Round - Towering Securities,https://www.crunchbase.com/funding_round/towering-securities-corporate-round--d6f14320,Towering Securities,https://www.crunchbase.com/organization/towering-securities,Corporate Round,,,,2019-04-29,51 Credit Card Manager
Venture Round - Tangem,https://www.crunchbase.com/funding_round/tangem-series-unknown--23d0da31,Tangem,https://www.crunchbase.com/organization/tangem,Venture - Series Unknown,15000000,USD,15000000,2019-01-21,SBI Crypto Investment
Series A - Cherry Home,https://www.crunchbase.com/funding_round/cherry-labs-series-a--80253a0b,Cherry Home,https://www.crunchbase.com/organization/cherry-labs,Series A,5200000,USD,5200000,2018-12-20,"AltaIR Capital, GSR Ventures"
Series B - CloverSec Labs,https://www.crunchbase.com/funding_round/cloversec-labs-series-b--5ac339d3,CloverSec Labs,https://www.crunchbase.com/organization/cloversec-labs,Series B,,,,2019-04-17,Ant Financial
Series A - Automox,https://www.crunchbase.com/funding_round/automox-series-a--fac41ab1,Automox,https://www.crunchbase.com/organization/automox,Series A,9300000,USD,9300000,2018-11-13,"Blue Note Ventures, CRV, TechOperators, Tom Noonan"
Venture Round - Zeteo Tech,https://www.crunchbase.com/funding_round/zeteo-tech-series-unknown--82459879,Zeteo Tech,https://www.crunchbase.com/organization/zeteo-tech,Venture - Series Unknown,3500000,USD,3500000,2019-04-16,Anzu Partners
Venture Round - CLEAR,https://www.crunchbase.com/funding_round/clearme-series-unknown--9bdc71a4,CLEAR,https://www.crunchbase.com/organization/clearme,Venture - Series Unknown,,,,2019-02-05,"Revolution, T. Rowe Price"
Venture Round - PPC Protect,https://www.crunchbase.com/funding_round/ppc-protect-series-unknown--10d0d8cf,PPC Protect,https://www.crunchbase.com/organization/ppc-protect,Venture - Series Unknown,,,,2018-12-07,Rising Stars
Series A - Very Good Security,https://www.crunchbase.com/funding_round/very-good-security-series-a--520f1b54,Very Good Security,https://www.crunchbase.com/organization/very-good-security,Series A,8500000,USD,8500000,2018-08-28,"Andreessen Horowitz, Eric Glyman, Karim Atiyeh, Max Levchin, Nyca Partners, Slow Ventures, Vertex Ventures"
Seed Round - Netography,https://www.crunchbase.com/funding_round/netography-com-seed--f2355514,Netography,https://www.crunchbase.com/organization/netography-com,Seed,,,,2019-04-10,Mango Capital
Series G - Venafi,https://www.crunchbase.com/funding_round/venafi-series-g--5fa2966e,Venafi,https://www.crunchbase.com/organization/venafi,Series G,100000000,USD,100000000,2018-11-29,"NextEquity Partners, QuestMark Partners, TCV"
Venture Round - CyberHat,https://www.crunchbase.com/funding_round/cyberhat-series-unknown--406b81bf,CyberHat,https://www.crunchbase.com/organization/cyberhat,Venture - Series Unknown,6000000,USD,6000000,2019-04-05,Mangrove Capital Partners
Venture Round - Sharin,https://www.crunchbase.com/funding_round/sharin-series-unknown--2dc74eae,Sharin,https://www.crunchbase.com/organization/sharin,Venture - Series Unknown,10500000,SEK,1128753,2019-04-05,Inventure
Series A - Guardsquare,https://www.crunchbase.com/funding_round/guardsquare-series-a--e410f4b0,Guardsquare,https://www.crunchbase.com/organization/guardsquare,Series A,29000000,USD,29000000,2019-01-30,Battery Ventures
"Corporate Round - Tarmin, Inc.",https://www.crunchbase.com/funding_round/tarmin-inc-corporate-round--46fc2868,"Tarmin, Inc.",https://www.crunchbase.com/organization/tarmin-inc,Corporate Round,,,,2019-04-03,WISeKey
Series C - Egress Software Technologies,https://www.crunchbase.com/funding_round/egress-software-technologies-series-c--dd5c355b,Egress Software Technologies,https://www.crunchbase.com/organization/egress-software-technologies,Series C,40000000,USD,40000000,2018-12-18,"AlbionVC, FTV Capital"
Seed Round - PacketStream,https://www.crunchbase.com/funding_round/packetstream-a5dd-seed--ee7e9791,PacketStream,https://www.crunchbase.com/organization/packetstream-a5dd,Seed,,,,2019-03-25,"Hector Sahagun, Rogelio Choy"
Series A - Reblaze,https://www.crunchbase.com/funding_round/reblaze-series-a--14d7154c,Reblaze,https://www.crunchbase.com/organization/reblaze,Series A,,,,2018-09-01,"Data Point Capital, JAL Ventures, Sonae IM"
Seed Round - NuID,https://www.crunchbase.com/funding_round/nuid-inc-seed--8034abe1,NuID,https://www.crunchbase.com/organization/nuid-inc,Seed,2500000,USD,2500000,2018-12-13,"8VC, Jemison Investment Company, Kairos"
Grant - krtkl inc.,https://www.crunchbase.com/funding_round/krtkl-grant--0aa044d6,krtkl inc.,https://www.crunchbase.com/organization/krtkl,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Grant - Intigriti,https://www.crunchbase.com/funding_round/intigriti-grant--d402dbfe,Intigriti,https://www.crunchbase.com/organization/intigriti,Grant,71429,EUR,82694,2018-10-01,EASME - EU Executive Agency for SMEs
Debt Financing - KeepIt,https://www.crunchbase.com/funding_round/keepit-debt-financing--e75c016a,KeepIt,https://www.crunchbase.com/organization/keepit,Debt Financing,20000000,DKK,3048358,2019-03-21,"Keepit Group, Vaekstfonden - The Danish Growth Fund"
Seed Round - BASU.COM,https://www.crunchbase.com/funding_round/robocopp-seed--eca5c7c4,BASU.COM,https://www.crunchbase.com/organization/robocopp,Seed,400000,USD,400000,2018-07-05,Marcus Lange
Seed Round - Dover Microsystems,https://www.crunchbase.com/funding_round/dover-microsystems-seed--39494d47,Dover Microsystems,https://www.crunchbase.com/organization/dover-microsystems,Seed,,,,2019-04-29,Duke Angel Network
Equity Crowdfunding - E-Sign,https://www.crunchbase.com/funding_round/e-sign-equity-crowdfunding--df0b5dcb,E-Sign,https://www.crunchbase.com/organization/e-sign,Equity Crowdfunding,83180,GBP,109189,2019-04-02,Crowdcube
Seed Round - Truora,https://www.crunchbase.com/funding_round/truora-seed--3ed4540f,Truora,https://www.crunchbase.com/organization/truora,Seed,150000,USD,150000,2019-03-18,Y Combinator
Seed Round - AI Insurance,https://www.crunchbase.com/funding_round/ai-insurance-seed--6c2a37ca,AI Insurance,https://www.crunchbase.com/organization/ai-insurance,Seed,150000,USD,150000,2019-03-18,Y Combinator
Seed Round - Wee Digital,https://www.crunchbase.com/funding_round/wee-digital-seed--fc77f8f2,Wee Digital,https://www.crunchbase.com/organization/wee-digital,Seed,,,,2019-03-16,VinaCapital Ventures
Series B - Flyability,https://www.crunchbase.com/funding_round/flyability-series-b--cfa37f88,Flyability,https://www.crunchbase.com/organization/flyability,Series B,,,,2019-05-06,GoBeyond
Series A - SlashNext,https://www.crunchbase.com/funding_round/slashnext-series-a--1935698b,SlashNext,https://www.crunchbase.com/organization/slashnext,Series A,,,,2019-04-30,Norwest Venture Partners
Convertible Note - ScanTrust,https://www.crunchbase.com/funding_round/scantrust-convertible-note--f6367fda,ScanTrust,https://www.crunchbase.com/organization/scantrust,Convertible Note,,,,2019-02-21,SOSV
Series E - Cloudflare,https://www.crunchbase.com/funding_round/cloudflare-series-e--bc30231e,Cloudflare,https://www.crunchbase.com/organization/cloudflare,Series E,150000000,USD,150000000,2019-03-12,Franklin Templeton Investments
Series B - Dragos,https://www.crunchbase.com/funding_round/dragos-series-b--c7cea07d,Dragos,https://www.crunchbase.com/organization/dragos,Series B,37000000,USD,37000000,2018-11-14,"Canaan Partners, National Grid Partners (NGP), Schweitzer Engineering Laboratories"
Grant - ProtonMail,https://www.crunchbase.com/funding_round/protonmail-grant--68e86752,ProtonMail,https://www.crunchbase.com/organization/protonmail,Grant,2000000,EUR,2246925,2019-03-08,European Commission
Seed Round - Detexian,https://www.crunchbase.com/funding_round/detexian-seed--9a550641,Detexian,https://www.crunchbase.com/organization/detexian,Seed,,,,2018-07-01,Right Click Capital
Grant - Biowatch,https://www.crunchbase.com/funding_round/biowatch-grant--6efff606,Biowatch,https://www.crunchbase.com/organization/biowatch,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Seed Round - DUST Identity,https://www.crunchbase.com/funding_round/dust-identity-seed--dfb4e5d5,DUST Identity,https://www.crunchbase.com/organization/dust-identity,Seed,2300000,USD,2300000,2018-11-14,"Angular Ventures, Castle Island Ventures, Kleiner Perkins, New Science Ventures"
Series B - Fortanix,https://www.crunchbase.com/funding_round/fortanix-series-b--94ae754b,Fortanix,https://www.crunchbase.com/organization/fortanix,Series B,23000000,USD,23000000,2019-01-31,Intel Capital
Grant - Arteevo Technologies,https://www.crunchbase.com/funding_round/arteevo-technologies-grant--94ca33f1,Arteevo Technologies,https://www.crunchbase.com/organization/arteevo-technologies,Grant,71429,EUR,80864,2018-12-01,EASME - EU Executive Agency for SMEs
Seed Round - Levl Technologies,https://www.crunchbase.com/funding_round/levl-technologies-seed--717e360e,Levl Technologies,https://www.crunchbase.com/organization/levl-technologies,Seed,,,,2019-01-01,Ubiquity Ventures
Seed Round - Cybersenshi,https://www.crunchbase.com/funding_round/cybersenshi-seed--2d422d89,Cybersenshi,https://www.crunchbase.com/organization/cybersenshi,Seed,,,,2019-04-01,Canary Investment LLC
Convertible Note - LogDog,https://www.crunchbase.com/funding_round/logdog-convertible-note--cb0d93b1,LogDog,https://www.crunchbase.com/organization/logdog,Convertible Note,355000,USD,355000,2018-11-01,"BRM Capital, Firstime Venture Capital"
Venture Round - LogDog,https://www.crunchbase.com/funding_round/logdog-series-unknown--0f14777f,LogDog,https://www.crunchbase.com/organization/logdog,Venture - Series Unknown,250000,USD,250000,2019-02-01,"BRM Capital, Firstime Venture Capital"
Pre Seed Round - SimpleSense,https://www.crunchbase.com/funding_round/simplesense-pre-seed--72b84146,SimpleSense,https://www.crunchbase.com/organization/simplesense,Pre-Seed,250000,USD,250000,2018-12-19,"Ben Franklin Technology Partners of Central and Northern Pennsylvania, Erie Insurance"
Private Equity Round - BIRD Aerosystems,https://www.crunchbase.com/funding_round/bird-aerosystems-private-equity--cdd2ad20,BIRD Aerosystems,https://www.crunchbase.com/organization/bird-aerosystems,Private Equity,40000000,USD,40000000,2018-07-11,First Israel Mezzanine Investors Ltd
Funding Round - Reblaze,https://www.crunchbase.com/funding_round/reblaze-undisclosed--0ceafa74,Reblaze,https://www.crunchbase.com/organization/reblaze,Funding Round,,,,2018-09-01,Sonae IM
Funding Round - Excellium Services,https://www.crunchbase.com/funding_round/excellium-services-undisclosed--a767b45f,Excellium Services,https://www.crunchbase.com/organization/excellium-services,Funding Round,,,,2018-12-28,Sonae IM
Grant - IndoorNavi,https://www.crunchbase.com/funding_round/indoornavi-grant--07dc0474,IndoorNavi,https://www.crunchbase.com/organization/indoornavi,Grant,,,,2019-05-27,Space3ac
Series C - KnowBe4,https://www.crunchbase.com/funding_round/knowbe4-llc-series-c--fd0700bf,KnowBe4,https://www.crunchbase.com/organization/knowbe4-llc,Series C,50000000,USD,50000000,2019-03-04,Kohlberg Kravis Roberts
Venture Round - Aerial Technologies,https://www.crunchbase.com/funding_round/aerial-2-series-unknown--9f595fa1,Aerial Technologies,https://www.crunchbase.com/organization/aerial-2,Venture - Series Unknown,3000000,USD,3000000,2018-11-08,"Fonds Innovexport, Intel Capital, Kibo Ventures, Telefónica Open Innovation"
Series B - 4iQ,https://www.crunchbase.com/funding_round/4iq-series-b--deee3f30,4iQ,https://www.crunchbase.com/organization/4iq,Series B,18000000,USD,18000000,2018-11-12,C5 Capital
Series A - Wallarm,https://www.crunchbase.com/funding_round/wallarm-series-a--5db47e19,Wallarm,https://www.crunchbase.com/organization/wallarm,Series A,8000000,USD,8000000,2018-10-22,"Gagarin Capital Partners, Partech, Toba Capital, Y Combinator"
Convertible Note - Helm,https://www.crunchbase.com/funding_round/privacy-labs-convertible-note--83736c5a,Helm,https://www.crunchbase.com/organization/privacy-labs,Convertible Note,,,,2019-04-19,Arrive
Series B - Trulioo,https://www.crunchbase.com/funding_round/trulioo-series-b--bbb3f5ff,Trulioo,https://www.crunchbase.com/organization/trulioo,Series B,10000000,CAD,7680998,2018-07-31,BDC Venture Capital
Seed Round - Cocoon,https://www.crunchbase.com/funding_round/virtual-world-computing-seed--77083f1b,Cocoon,https://www.crunchbase.com/organization/virtual-world-computing,Seed,50000,USD,50000,2019-01-01,EXPERT DOJO
Venture Round - YesWeHack,https://www.crunchbase.com/funding_round/yeswehack-series-unknown--60ee7e49,YesWeHack,https://www.crunchbase.com/organization/yeswehack,Venture - Series Unknown,4000000,EUR,4518599,2019-02-15,Open CNP
Pre Seed Round - Connexcom,https://www.crunchbase.com/funding_round/connexcom-pre-seed--162a630f,Connexcom,https://www.crunchbase.com/organization/connexcom,Pre-Seed,,,,2019-01-31,Jens Hilgers
