Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Post-IPO Debt - Iron Mountain,https://www.crunchbase.com/funding_round/iron-mountain-post-ipo-debt--c8660221,Iron Mountain,https://www.crunchbase.com/organization/iron-mountain,Post-IPO Debt,700000000,USD,700000000,2018-03-27,
Seed Round - Dellfer,https://www.crunchbase.com/funding_round/dellfer-seed--0272ff42,Dellfer,https://www.crunchbase.com/organization/dellfer,Seed,2000000,USD,2000000,2018-04-04,"Denso, Sand Hill Angels"
Seed Round - Bandura,https://www.crunchbase.com/funding_round/bandura-seed--092d4ecd,Bandura,https://www.crunchbase.com/organization/bandura,Seed,3500000,USD,3500000,2018-03-07,"Blu Venture Investors, Gula Tech Adventures, Prosper Women Entrepreneurs, SixThirty CYBER, TEDCO, UMB Financial Corporation"
Seed Round - Warung Pintar,https://www.crunchbase.com/funding_round/warung-pintar-seed--3013fd09,Warung Pintar,https://www.crunchbase.com/organization/warung-pintar,Seed,4000000,USD,4000000,2018-02-12,"Digital Garage, East Ventures, Insignia Ventures Partners, SMDV, Triputra Group"
Series B - GuardiCore,https://www.crunchbase.com/funding_round/guardicore-series-b--1b20c3ad,GuardiCore,https://www.crunchbase.com/organization/guardicore,Series B,15000000,USD,15000000,2017-08-01,"83North, Battery Ventures, Cisco Investments, Dell Technologies Capital, Greenfield Capital Partners, TPG Growth"
Series A - ShieldSquare,https://www.crunchbase.com/funding_round/shieldsquare-series-a--81beb1fb,ShieldSquare,https://www.crunchbase.com/organization/shieldsquare,Series A,,,,2017-10-26,"Anthill Ventures, Endiya Partners, RPG Ventures, StartupXseed Ventures, Venture Highway"
Equity Crowdfunding - Wave Application,https://www.crunchbase.com/funding_round/wave-application-equity-crowdfunding--52706047,Wave Application,https://www.crunchbase.com/organization/wave-application,Equity Crowdfunding,827810,GBP,1166586,2018-04-07,Crowdcube
Series C - Entersekt,https://www.crunchbase.com/funding_round/entersekt-series-c--85e5b27c,Entersekt,https://www.crunchbase.com/organization/entersekt,Series C,,,,2017-08-31,"Endeavor Catalyst, RMI"
Seed Round - Systemizor,https://www.crunchbase.com/funding_round/systemizor-seed--7cf4520c,Systemizor,https://www.crunchbase.com/organization/systemizor,Seed,,,,2018-04-01,
Initial Coin Offering - BITCOMO,https://www.crunchbase.com/funding_round/bitcomo-initial-coin-offering--0c705896,BITCOMO,https://www.crunchbase.com/organization/bitcomo,Initial Coin Offering,2349599,USD,2349599,2017-10-28,
Venture Round - TAC Security,https://www.crunchbase.com/funding_round/tac-security-solutions-series-unknown--b350d4ce,TAC Security,https://www.crunchbase.com/organization/tac-security-solutions,Venture - Series Unknown,500000,USD,500000,2018-01-20,
Seed Round - Waymark Tech,https://www.crunchbase.com/funding_round/waymark-tech-ltd-seed--1fdab4b9,Waymark Tech,https://www.crunchbase.com/organization/waymark-tech-ltd,Seed,30000,EUR,35585,2017-09-01,StartupYard
Seed Round - Loozend,https://www.crunchbase.com/funding_round/loozend-seed--ba4b573e,Loozend,https://www.crunchbase.com/organization/loozend,Seed,230000,EUR,276107,2017-12-30,
Series B - Arctic Wolf Networks,https://www.crunchbase.com/funding_round/arctic-wolf-networks-series-b--c9df3624,Arctic Wolf Networks,https://www.crunchbase.com/organization/arctic-wolf-networks,Series B,16000000,USD,16000000,2018-01-10,"Knollwood Investment Advisory, Lightspeed Venture Partners, Redpoint, Sonae IM"
Grant - Vicarius,https://www.crunchbase.com/funding_round/vicarius-grant--72cff5b7,Vicarius,https://www.crunchbase.com/organization/vicarius,Grant,50000,USD,50000,2017-09-01,The Jerusalem Development Authority
Non Equity Assistance - Vul9 Security Solutions,https://www.crunchbase.com/funding_round/vul9-security-solutions-non-equity-assistance--cacff501,Vul9 Security Solutions,https://www.crunchbase.com/organization/vul9-security-solutions,Non-equity Assistance,,,,2017-10-13,Pitch@Palace
Convertible Note - CyberSmart,https://www.crunchbase.com/funding_round/cybersmart-2-convertible-note--3d26d105,CyberSmart,https://www.crunchbase.com/organization/cybersmart-2,Convertible Note,15000,GBP,19753,2017-09-11,CyLon
Seed Round - ReFirm Labs,https://www.crunchbase.com/funding_round/refirm-labs-seed--02d873aa,ReFirm Labs,https://www.crunchbase.com/organization/refirm-labs,Seed,1500000,USD,1500000,2017-11-15,DataTribe
Seed Round - Sqreen,https://www.crunchbase.com/funding_round/sqreen-seed--7b2a7240,Sqreen,https://www.crunchbase.com/organization/sqreen,Seed,120000,USD,120000,2018-01-04,Y Combinator
Series A - Auror,https://www.crunchbase.com/funding_round/eyedentify-series-a--00907161,Auror,https://www.crunchbase.com/organization/eyedentify,Series A,,,,2018-01-30,"Reinventure Group, Tempus Partners"
Angel Round - Dominode,https://www.crunchbase.com/funding_round/dominode-angel--85d1c456,Dominode,https://www.crunchbase.com/organization/dominode,Angel,1300000,USD,1300000,2018-01-26,Blockchain Ventures Corp
Series C - Pwnie Express,https://www.crunchbase.com/funding_round/pwnie-express-series-c--5c803a40,Pwnie Express,https://www.crunchbase.com/organization/pwnie-express,Series C,8000000,USD,8000000,2017-11-29,".406 Ventures, Ascent Venture Partners, Fairhaven Capital Partners, Vermont Center for Emerging Technologies"
Venture Round - eloomi A/S,https://www.crunchbase.com/funding_round/eloomi-series-unknown--1f5366ec,eloomi A/S,https://www.crunchbase.com/organization/eloomi,Venture - Series Unknown,1200000,USD,1200000,2017-07-01,VF Venture
Non Equity Assistance - CryptoNumerics,https://www.crunchbase.com/funding_round/cryptonumerics-non-equity-assistance--c32b5fcb,CryptoNumerics,https://www.crunchbase.com/organization/cryptonumerics,Non-equity Assistance,,,,2017-10-14,Creative Destruction Lab
Series B - Magnity Electronics,https://www.crunchbase.com/funding_round/magnity-electronics-series-b--4025c36d,Magnity Electronics,https://www.crunchbase.com/organization/magnity-electronics,Series B,7900000,USD,7900000,2018-03-06,"COCOCapital, Feitu Kaiyuan, Ferry Venture Capital"
Debt Financing - Cambridge Blockchain,https://www.crunchbase.com/funding_round/cambridge-blockchain-debt-financing--98890d77,Cambridge Blockchain,https://www.crunchbase.com/organization/cambridge-blockchain,Debt Financing,1000000,USD,1000000,2018-02-20,
Corporate Round - Shiji Group,https://www.crunchbase.com/funding_round/beijing-shiji-information-technology-corporate-round--c57e1f2f,Shiji Group,https://www.crunchbase.com/organization/beijing-shiji-information-technology,Corporate Round,486000000,USD,486000000,2018-02-08,Alibaba Group
Seed Round - SAM Seamless Network,https://www.crunchbase.com/funding_round/sam-seamless-network-seed--ccb82bc1,SAM Seamless Network,https://www.crunchbase.com/organization/sam-seamless-network,Seed,3500000,USD,3500000,2018-02-06,"Blumberg Capital, Mindset Ventures"
Funding Round - Verisure Midholding,https://www.crunchbase.com/funding_round/verisure-midholding-undisclosed--1c02d221,Verisure Midholding,https://www.crunchbase.com/organization/verisure-midholding,Funding Round,,,,2017-10-08,GIC
Seed Round - Popit Medical Technologies,https://www.crunchbase.com/funding_round/popit-medical-technologies-seed--6d9fb07c,Popit Medical Technologies,https://www.crunchbase.com/organization/popit-medical-technologies,Seed,1200000,EUR,1417960,2017-08-23,"Amor & Labor Oy, Butterfly Ventures, Tekes"
Series A - Jscrambler,https://www.crunchbase.com/funding_round/jscrambler-series-a--e5559c31,Jscrambler,https://www.crunchbase.com/organization/jscrambler,Series A,2300000,USD,2300000,2018-03-05,"Portugal Ventures, Sonae IM"
Seed Round - Nettoken,https://www.crunchbase.com/funding_round/nettoken-seed--fcdceaac,Nettoken,https://www.crunchbase.com/organization/nettoken,Seed,130000,GBP,173094,2017-11-22,
Venture Round - Nekso,https://www.crunchbase.com/funding_round/nekso-series-unknown--22d1be58,Nekso,https://www.crunchbase.com/organization/nekso,Venture - Series Unknown,,,,2017-09-14,Extreme Venture Partners
Series D - ContaAzul,https://www.crunchbase.com/funding_round/contaazul-series-d--f6594b0c,ContaAzul,https://www.crunchbase.com/organization/contaazul,Series D,30000000,USD,30000000,2018-04-03,"Endeavor Catalyst, Tiger Global Management"
Grant - Argonne National Laboratory,https://www.crunchbase.com/funding_round/argonne-national-laboratory-grant--d3c642cc,Argonne National Laboratory,https://www.crunchbase.com/organization/argonne-national-laboratory,Grant,19700000,USD,19700000,2017-10-18,US Department of Energy
Funding Round - EntirID,https://www.crunchbase.com/funding_round/entirid-undisclosed--3ddaa77b,EntirID,https://www.crunchbase.com/organization/entirid,Funding Round,450000,USD,450000,2017-08-01,
Series A - Anbai Technology,https://www.crunchbase.com/funding_round/anbai-technology-series-a--90c60007,Anbai Technology,https://www.crunchbase.com/organization/anbai-technology,Series A,9500000,USD,9500000,2018-03-13,Binhai
"Funding Round - Overnest, Inc.",https://www.crunchbase.com/funding_round/overnest-inc-undisclosed--71cf849a,"Overnest, Inc.",https://www.crunchbase.com/organization/overnest-inc,Funding Round,,,,2018-02-01,DHVC
Seed Round - Casta Spes Technologies,https://www.crunchbase.com/funding_round/casta-spes-technologies-seed--2cecd896,Casta Spes Technologies,https://www.crunchbase.com/organization/casta-spes-technologies,Seed,,,,2018-04-11,Seed Haus
Series A - Blue Hexagon,https://www.crunchbase.com/funding_round/blue-hexagon-series-a--4eea3c53,Blue Hexagon,https://www.crunchbase.com/organization/blue-hexagon,Series A,6000000,USD,6000000,2017-10-13,Benchmark
"Pre Seed Round - Scaeva Technologies, Inc.",https://www.crunchbase.com/funding_round/scaeva-technologies-inc-pre-seed--2fb98924,"Scaeva Technologies, Inc.",https://www.crunchbase.com/organization/scaeva-technologies-inc,Pre-Seed,,,,2017-07-15,
Debt Financing - Blue Sentry,https://www.crunchbase.com/funding_round/blue-sentry-debt-financing--7024be28,Blue Sentry,https://www.crunchbase.com/organization/blue-sentry,Debt Financing,500000,USD,500000,2018-02-07,Lighter Capital
Seed Round - MicroSec,https://www.crunchbase.com/funding_round/microsec-seed--e7ae2990,MicroSec,https://www.crunchbase.com/organization/microsec,Seed,,,,2018-01-31,"Rekanext, Wavemaker Partners"
Seed Round - Nimis Cybersecurity,https://www.crunchbase.com/funding_round/nimis-cybersecurity-seed--a773ed26,Nimis Cybersecurity,https://www.crunchbase.com/organization/nimis-cybersecurity,Seed,,,,2017-07-01,"Techstars, Techstars Adelaide Accelerator"
Seed Round - ExactTrak,https://www.crunchbase.com/funding_round/exacttrak-seed--e7ad7672,ExactTrak,https://www.crunchbase.com/organization/exacttrak,Seed,325000,GBP,447694,2018-03-01,Lauran Bromley
Grant - Bibu Labs,https://www.crunchbase.com/funding_round/bibu-labs-grant--a91e66f3,Bibu Labs,https://www.crunchbase.com/organization/bibu-labs,Grant,25000,USD,25000,2018-03-28,Velocity
Seed Round - EverSource Wealth Advisors,https://www.crunchbase.com/funding_round/eversource-wealth-advisors-seed--9158424c,EverSource Wealth Advisors,https://www.crunchbase.com/organization/eversource-wealth-advisors,Seed,2400000,USD,2400000,2017-08-30,
Funding Round - Nebulous (Sia & Obelisk),https://www.crunchbase.com/funding_round/nebulous-llc-undisclosed--8fab7d18,Nebulous (Sia & Obelisk),https://www.crunchbase.com/organization/nebulous-llc,Funding Round,1500000,USD,1500000,2018-04-25,
Debt Financing - Pryv,https://www.crunchbase.com/funding_round/pryv-debt-financing--90333587,Pryv,https://www.crunchbase.com/organization/pryv,Debt Financing,400000,CHF,426679,2018-01-29,Foundation for Technological Innovation (FIT)
Series A - Flo Technologies,https://www.crunchbase.com/funding_round/flo-technologies-series-a--b6ce72bb,Flo Technologies,https://www.crunchbase.com/organization/flo-technologies,Series A,7750000,USD,7750000,2017-11-20,"Anthemis Group, Crosslink Capital, Echo Capital, MetaProp NYC, Plug and Play, USAA"
Series B - BioCatch,https://www.crunchbase.com/funding_round/biocatch-series-b--ead30d1f,BioCatch,https://www.crunchbase.com/organization/biocatch,Series B,30000000,USD,30000000,2018-03-12,"American Express Ventures, CreditEase Fintech Investment Fund, JANVEST Capital Partners, Kreos Capital, Maverick Ventures Israel, NexStar Partners, OurCrowd"
Seed Round - Jointech,https://www.crunchbase.com/funding_round/jointech-seed--db3b70fa,Jointech,https://www.crunchbase.com/organization/jointech,Seed,,,,2017-11-24,"IndieBio, SOSV"
Venture Round - Tech Bureau,https://www.crunchbase.com/funding_round/tech-bureau-inc--series-unknown--0452f2d5,Tech Bureau,https://www.crunchbase.com/organization/tech-bureau-inc-,Venture - Series Unknown,767500,USD,767500,2017-11-07,"OKWave, Shinsei Bank"
Private Equity Round - Flexera,https://www.crunchbase.com/funding_round/flexera-software-private-equity--83a66f8b,Flexera,https://www.crunchbase.com/organization/flexera-software,Private Equity,,,,2017-12-19,TA Associates
Venture Round - Interset,https://www.crunchbase.com/funding_round/interset-series-unknown--b548644a,Interset,https://www.crunchbase.com/organization/interset,Venture - Series Unknown,14000000,USD,14000000,2018-01-29,"Anthem Venture Partners, In-Q-Tel, Propulsion Ventures, Toba Capital"
Convertible Note - Drone Complier,https://www.crunchbase.com/funding_round/drone-complier-convertible-note--b2ff97d8,Drone Complier,https://www.crunchbase.com/organization/drone-complier,Convertible Note,1155000,USD,1155000,2017-11-11,"Alliance of Angels, Portland Seed Fund, Rogue Venture Partners, Toivo Annus"
Seed Round - NXT Robotics,https://www.crunchbase.com/funding_round/nxt-robotics-seed--fbbc31a3,NXT Robotics,https://www.crunchbase.com/organization/nxt-robotics,Seed,,,,2018-03-02,Nex Cubed
Debt Financing - PerformLine,https://www.crunchbase.com/funding_round/performline-debt-financing--8d53906a,PerformLine,https://www.crunchbase.com/organization/performline,Debt Financing,4000000,USD,4000000,2017-08-31,Bridge Bank
Seed Round - Rencore,https://www.crunchbase.com/funding_round/rencore-seed--9165a93f,Rencore,https://www.crunchbase.com/organization/rencore,Seed,1500000,EUR,1840018,2018-01-15,
Series E - Recorded Future,https://www.crunchbase.com/funding_round/recorded-future-series-e--5cd2bae1,Recorded Future,https://www.crunchbase.com/organization/recorded-future,Series E,25000000,USD,25000000,2017-10-31,Insight Partners
Funding Round - Cavirin Systems,https://www.crunchbase.com/funding_round/cavirin-systems-undisclosed--f3ca04f6,Cavirin Systems,https://www.crunchbase.com/organization/cavirin-systems,Funding Round,8000000,USD,8000000,2018-01-01,SRA Holdings
Seed Round - CyberSwarm,https://www.crunchbase.com/funding_round/cyberswarm-seed--952c7c48,CyberSwarm,https://www.crunchbase.com/organization/cyberswarm,Seed,,,,2017-09-15,Draper Associates
Series B - Armis Security,https://www.crunchbase.com/funding_round/armis-security-series-b--0694373f,Armis Security,https://www.crunchbase.com/organization/armis-security,Series B,30000000,USD,30000000,2018-04-09,"Bain Capital Ventures, Red Dot Capital Partners, Sequoia Capital Israel, Tenaya Capital"
Seed Round - Veriff,https://www.crunchbase.com/funding_round/veriff-seed--21a62b19,Veriff,https://www.crunchbase.com/organization/veriff,Seed,,,,2018-04-01,
Series A - Semperis,https://www.crunchbase.com/funding_round/semperis-series-a--cc6d1367,Semperis,https://www.crunchbase.com/organization/semperis,Series A,,,,2017-08-14,"Maverick Ventures Israel, Mindset Ventures"
Seed Round - Costar Technologies,https://www.crunchbase.com/funding_round/costar-technologies-seed--3e347e37,Costar Technologies,https://www.crunchbase.com/organization/costar-technologies,Seed,,,,2017-09-01,Quake Capital Partners
Series B - Tech Bureau,https://www.crunchbase.com/funding_round/tech-bureau-inc--series-b--8d46f7ba,Tech Bureau,https://www.crunchbase.com/organization/tech-bureau-inc-,Series B,1600000000,JPY,14775891,2017-09-07,"Infoteria Corporation, JAFCO Japan"
Seed Round - Cybeats Technologies,https://www.crunchbase.com/funding_round/fwup-inc-seed--e360b330,Cybeats Technologies,https://www.crunchbase.com/organization/fwup-inc,Seed,,,,2018-01-15,"Brian Bourne, Brian O’Higgins, Inovia Capital, Maple Leaf Angels, Richard Reiner"
Seed Round - Picus Security,https://www.crunchbase.com/funding_round/picus-security-seed--e33a412a,Picus Security,https://www.crunchbase.com/organization/picus-security,Seed,2000000,USD,2000000,2017-10-11,"ACT Venture Partners, Melih Odemis, ScaleX Ventures, Social Capital, Steve Ciesinski"
Grant - GMA Group,https://www.crunchbase.com/funding_round/gma-group-grant--b731b3bf,GMA Group,https://www.crunchbase.com/organization/gma-group,Grant,50000,EUR,57122,2017-07-01,EASME - EU Executive Agency for SMEs
Angel Round - Gonbike,https://www.crunchbase.com/funding_round/gonbike-angel--b4bef2e3,Gonbike,https://www.crunchbase.com/organization/gonbike,Angel,15000000,USD,15000000,2018-01-05,Quan Capital
Seed Round - Kraydel,https://www.crunchbase.com/funding_round/kraydel-seed--541ac6fd,Kraydel,https://www.crunchbase.com/organization/kraydel,Seed,,,,2017-11-01,Hambro Perks Ltd.
Series A - BigID,https://www.crunchbase.com/funding_round/bigid-series-a--d3b7199c,BigID,https://www.crunchbase.com/organization/bigid,Series A,14000000,USD,14000000,2018-01-29,"Boldstart Ventures, ClearSky, Comcast Ventures, Plug and Play, SAP.iO Fund"
Seed Round - CleanCloud,https://www.crunchbase.com/funding_round/cleancloud-seed--31f434fb,CleanCloud,https://www.crunchbase.com/organization/cleancloud,Seed,400000,BRL,120929,2017-07-01,
Venture Round - Sepio Systems,https://www.crunchbase.com/funding_round/sepio-systems-series-unknown--39cd2a6a,Sepio Systems,https://www.crunchbase.com/organization/sepio-systems,Venture - Series Unknown,,,,2018-02-15,"Mindset Ventures, Pico Ventures"
Series A - Entrupy,https://www.crunchbase.com/funding_round/entrupy-series-a--0996fe41,Entrupy,https://www.crunchbase.com/organization/entrupy,Series A,2600000,USD,2600000,2017-07-12,"Daiwa Securities Group, DG Lab Fund, Zach Coelius"
Seed Round - LimpidArmor,https://www.crunchbase.com/funding_round/limpidarmor-seed--f91136a3,LimpidArmor,https://www.crunchbase.com/organization/limpidarmor,Seed,200000,USD,200000,2017-10-01,Startup.Network
"Seed Round - Trustcom, Ltd",https://www.crunchbase.com/funding_round/trustcom-ltd-seed--59ab8fd0,"Trustcom, Ltd",https://www.crunchbase.com/organization/trustcom-ltd,Seed,1000,USD,1000,2017-07-05,
Series B - Prevoty,https://www.crunchbase.com/funding_round/prevoty-series-b--a358591c,Prevoty,https://www.crunchbase.com/organization/prevoty,Series B,13000000,USD,13000000,2017-12-05,"ForgePoint Capital, U.S. Venture Partners (USVP)"
Venture Round - Solgari,https://www.crunchbase.com/funding_round/solgari-series-unknown--910d0231,Solgari,https://www.crunchbase.com/organization/solgari,Venture - Series Unknown,4500000,EUR,5499447,2018-01-19,"Enterprise Ireland, Focus Capital Partners"
Series A - nPhase,https://www.crunchbase.com/funding_round/nphase-series-a--2984fa99,nPhase,https://www.crunchbase.com/organization/nphase,Series A,,,,2017-07-10,
Series A - Aware,https://www.crunchbase.com/funding_round/wiretap-series-a--d586aa8c,Aware,https://www.crunchbase.com/organization/wiretap,Series A,6000000,USD,6000000,2018-03-13,"Draper Triangle, JumpStart Inc., Ohio Innovation Fund"
Venture Round - RedCrow,https://www.crunchbase.com/funding_round/red-crow-series-unknown--b10e6bda,RedCrow,https://www.crunchbase.com/organization/red-crow,Venture - Series Unknown,,,,2018-04-18,PeaceTech Accelerator
Seed Round - HyperQube,https://www.crunchbase.com/funding_round/cyber-academy-c063-seed--51b51aa5,HyperQube,https://www.crunchbase.com/organization/cyber-academy-c063,Seed,50000,USD,50000,2017-09-01,Mach37
Seed Round - Astra,https://www.crunchbase.com/funding_round/astra-c747-seed--e4e874be,Astra,https://www.crunchbase.com/organization/astra-c747,Seed,,,,2018-01-01,"Techstars, Techstars Berlin Accelerator"
Post-IPO Equity - Xref,https://www.crunchbase.com/funding_round/xref-post-ipo-equity--195647c1,Xref,https://www.crunchbase.com/organization/xref,Post-IPO Equity,7500000,USD,7500000,2017-08-02,
Series A - Namogoo,https://www.crunchbase.com/funding_round/namogoo-series-a--c1ae9c67,Namogoo,https://www.crunchbase.com/organization/namogoo,Series A,8000000,USD,8000000,2017-08-01,"Blumberg Capital, GreatPoint Ventures, Inimiti"
Seed Round - SECNAP Network Security,https://www.crunchbase.com/funding_round/secnap-network-security-seed--fe350ea3,SECNAP Network Security,https://www.crunchbase.com/organization/secnap-network-security,Seed,750000,USD,750000,2017-08-23,
Series C - iWelcome,https://www.crunchbase.com/funding_round/iwelcome-series-c--38daefb3,iWelcome,https://www.crunchbase.com/organization/iwelcome,Series C,,,,2017-11-27,"Capnamic Ventures, Connected Capital"
Series A - CI Security,https://www.crunchbase.com/funding_round/critical-informatics-series-a--c1d4819d,CI Security,https://www.crunchbase.com/organization/critical-informatics,Series A,2000000,USD,2000000,2018-03-30,"Bryan White, East Seattle Partners, Herbert A. Fritch"
Series B - Bochuangliandong,https://www.crunchbase.com/funding_round/bochuangliandong-series-b--7d2e4d6d,Bochuangliandong,https://www.crunchbase.com/organization/bochuangliandong,Series B,15800000,USD,15800000,2018-04-09,"Baidu Ventures, Kexin Capital, The Hina Group, Walden International, Yinxinggu Capital"
Private Equity Round - Pipl,https://www.crunchbase.com/funding_round/pipl-private-equity--a5267f87,Pipl,https://www.crunchbase.com/organization/pipl,Private Equity,19000000,USD,19000000,2018-01-15,Israel Growth Partners
Series C - DataVisor,https://www.crunchbase.com/funding_round/datavisor-series-c--a3f586c7,DataVisor,https://www.crunchbase.com/organization/datavisor,Series C,40000000,USD,40000000,2018-02-09,"GSR Ventures, New Enterprise Associates, Sequoia Capital China"
Private Equity Round - eSafe Global,https://www.crunchbase.com/funding_round/esafe-global-private-equity--9e0f69f2,eSafe Global,https://www.crunchbase.com/organization/esafe-global,Private Equity,1950000,GBP,2642835,2018-01-04,Maven Capital Partners
Series B - OPĀQ Networks,https://www.crunchbase.com/funding_round/opaq-networks-series-b--12c2665d,OPĀQ Networks,https://www.crunchbase.com/organization/opaq-networks,Series B,22500000,USD,22500000,2018-04-12,"Columbia Capital, Greenspring Associates, Harmony Partners"
Equity Crowdfunding - Silverfriend,https://www.crunchbase.com/funding_round/silverfriend-equity-crowdfunding--068e9705,Silverfriend,https://www.crunchbase.com/organization/silverfriend,Equity Crowdfunding,177320,GBP,240569,2018-01-05,Crowdcube
Seed Round - bron.tech,https://www.crunchbase.com/funding_round/brontech-seed--3e47bf02,bron.tech,https://www.crunchbase.com/organization/brontech,Seed,66660,AUD,53724,2018-01-31,Artesian VC
Debt Financing - Biometrica Systems Inc,https://www.crunchbase.com/funding_round/biometrica-systems-inc-debt-financing--12dc464d,Biometrica Systems Inc,https://www.crunchbase.com/organization/biometrica-systems-inc,Debt Financing,102724,USD,102724,2017-09-22,Lighter Capital
Debt Financing - CM.com,https://www.crunchbase.com/funding_round/cm-telecom-debt-financing--b5105a1d,CM.com,https://www.crunchbase.com/organization/cm-telecom,Debt Financing,10000000,EUR,11756199,2017-12-15,European Investment Bank (EIB)
Seed Round - Fuss Development,https://www.crunchbase.com/funding_round/fuss-development-seed--a6c9c70b,Fuss Development,https://www.crunchbase.com/organization/fuss-development,Seed,200000,EUR,235891,2017-10-18,Ricari
Series C - Menlo Security,https://www.crunchbase.com/funding_round/menlo-security-series-c--d312e665,Menlo Security,https://www.crunchbase.com/organization/menlo-security,Series C,40000000,USD,40000000,2017-12-11,"American Express Ventures, Engineering Capital, Ericsson Ventures, General Catalyst, HSBC, JP Morgan Chase, OUP (Osage University Partners), Sutter Hill Ventures"
Series C - ZP Group,https://www.crunchbase.com/funding_round/zp-group-series-c--6f2cbf22,ZP Group,https://www.crunchbase.com/organization/zp-group,Series C,,,,2018-03-26,Chertoff Group
Series A - Cequence Security,https://www.crunchbase.com/funding_round/cequence-security-series-a--e68e6718,Cequence Security,https://www.crunchbase.com/organization/cequence-security,Series A,8000000,USD,8000000,2018-02-14,Shasta Ventures
Seed Round - HelloVerify,https://www.crunchbase.com/funding_round/helloverify-seed--7adac6a4,HelloVerify,https://www.crunchbase.com/organization/helloverify,Seed,,,,2018-03-20,VentureSouq
Seed Round - BitCAD,https://www.crunchbase.com/funding_round/bitcad-seed--21999158,BitCAD,https://www.crunchbase.com/organization/bitcad,Seed,,,,2018-01-19,
Seed Round - inBay Technologies,https://www.crunchbase.com/funding_round/inbay-technologies-seed--5e78ed85,inBay Technologies,https://www.crunchbase.com/organization/inbay-technologies,Seed,1000000,USD,1000000,2017-09-20,"Ramphastos Investments N.V., Tongda One Partners"
Venture Round - Tethr,https://www.crunchbase.com/funding_round/collabip-series-unknown--b33301ce,Tethr,https://www.crunchbase.com/organization/collabip,Venture - Series Unknown,,,,2018-04-30,"Alumni Ventures Group, Bascom Ventures, Blue Ivy Ventures, Chestnut Street Ventures, Purple Arch Ventures, The Yard Ventures, Total Access Fund"
Series F - Druva,https://www.crunchbase.com/funding_round/druva-software-series-f--4aa536e4,Druva,https://www.crunchbase.com/organization/druva-software,Series F,80000000,USD,80000000,2017-08-22,"Nexus Venture Partners, Riverwood Capital, Sequoia Capital India, Tenaya Capital"
Series A - UnifyID,https://www.crunchbase.com/funding_round/unifyid-series-a--9b3b0871,UnifyID,https://www.crunchbase.com/organization/unifyid,Series A,20000000,USD,20000000,2017-08-01,"Accomplice, Andreessen Horowitz, New Enterprise Associates, StartX (Stanford-StartX Fund)"
Venture Round - Tempered Networks,https://www.crunchbase.com/funding_round/tempered-networks-series-unknown--29d4ff3b,Tempered Networks,https://www.crunchbase.com/organization/tempered-networks,Venture - Series Unknown,7000000,USD,7000000,2017-12-11,"Fluid Capital Group, Ignition Partners, Rally Capital Services, Ridge Ventures (Formerly known as IDG Ventures USA)"
Private Equity Round - Interface Security Systems,https://www.crunchbase.com/funding_round/interface-security-systems-private-equity--93ffb884,Interface Security Systems,https://www.crunchbase.com/organization/interface-security-systems,Private Equity,125000000,USD,125000000,2017-08-04,"Imperial Capital, Prudential Capital Partners, SunTx Capital Partners"
"Seed Round - Monarx, Inc.",https://www.crunchbase.com/funding_round/monarx-inc-seed--3abd90f8,"Monarx, Inc.",https://www.crunchbase.com/organization/monarx-inc,Seed,3400000,USD,3400000,2018-01-16,"Kickstart Seed Fund, Pelion Venture Partners"
Grant - ITsMine,https://www.crunchbase.com/funding_round/itsmine-grant--0c82b49c,ITsMine,https://www.crunchbase.com/organization/itsmine,Grant,,,,2017-11-01,
Funding Round - Knightscope,https://www.crunchbase.com/funding_round/knightscope-inc-undisclosed--d01328a9,Knightscope,https://www.crunchbase.com/organization/knightscope-inc,Funding Round,,,,2017-12-01,
Series A - Odaseva,https://www.crunchbase.com/funding_round/odaseva-series-a--4367bc65,Odaseva,https://www.crunchbase.com/organization/odaseva,Series A,2300000,USD,2300000,2017-11-07,Serena
Angel Round - @RISK Technologies,https://www.crunchbase.com/funding_round/risk-technologies-angel--9d45b5f3,@RISK Technologies,https://www.crunchbase.com/organization/risk-technologies,Angel,4300000,USD,4300000,2017-10-05,
Convertible Note - OtoSense,https://www.crunchbase.com/funding_round/otosense-convertible-note--b12dd263,OtoSense,https://www.crunchbase.com/organization/otosense,Convertible Note,,,,2017-10-02,GoBeyond
Seed Round - Aiculus,https://www.crunchbase.com/funding_round/aiculus-seed--6fcec096,Aiculus,https://www.crunchbase.com/organization/aiculus,Seed,50000,AUD,38234,2017-12-16,CyRise
Corporate Round - AISEC,https://www.crunchbase.com/funding_round/aisec-corporate-round--4a80e80c,AISEC,https://www.crunchbase.com/organization/aisec,Corporate Round,15000000,USD,15000000,2018-01-03,Tencent Holdings
Series A - Evident,https://www.crunchbase.com/funding_round/evident-id-series-a--cbfd955e,Evident,https://www.crunchbase.com/organization/evident-id,Series A,8800000,USD,8800000,2017-09-19,"Lane Bess, Mike Potts, New Enterprise Associates"
Seed Round - Kirobo,https://www.crunchbase.com/funding_round/kirobo-seed--aa6b3b2a,Kirobo,https://www.crunchbase.com/organization/kirobo,Seed,2000000,USD,2000000,2018-02-01,
