Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Debt Financing - Echosec,https://www.crunchbase.com/funding_round/echosec-debt-financing--99fdf275,Echosec,https://www.crunchbase.com/organization/echosec,Debt Financing,2000000,CAD,1482085,2019-04-24,TIMIA Capital
Seed Round - Loqr,https://www.crunchbase.com/funding_round/loqr-seed--b4b4c8e6,Loqr,https://www.crunchbase.com/organization/loqr,Seed,1140000,EUR,1402476,2018-03-29,"Betwixt Ventures, Big Start Ventures, EDP, REDangels, Startup Braga"
Seed Round - Trust Stamp,https://www.crunchbase.com/funding_round/trust-stamp-seed--b1c5a639,Trust Stamp,https://www.crunchbase.com/organization/trust-stamp,Seed,3000000,USD,3000000,2018-09-25,Emergent Technology Holdings
Debt Financing - ProofID,https://www.crunchbase.com/funding_round/proofid-debt-financing--30c3fdbf,ProofID,https://www.crunchbase.com/organization/proofid,Debt Financing,3000000,GBP,3915902,2019-02-22,BOOST&Co
Seed Round - NuID,https://www.crunchbase.com/funding_round/nuid-inc-seed--8034abe1,NuID,https://www.crunchbase.com/organization/nuid-inc,Seed,2500000,USD,2500000,2018-12-13,"8VC, Jemison Investment Company, Kairos"
Non Equity Assistance - Keyp,https://www.crunchbase.com/funding_round/keyp-non-equity-assistance--ceb9f748,Keyp,https://www.crunchbase.com/organization/keyp,Non-equity Assistance,,,,2018-03-30,Startup Sesame
Non Equity Assistance - IDenfy,https://www.crunchbase.com/funding_round/idenfy-non-equity-assistance--d66accee,IDenfy,https://www.crunchbase.com/organization/idenfy,Non-equity Assistance,60000,PLN,15799,2019-06-15,StartUp HUB Poland
Seed Round - Lifekee,https://www.crunchbase.com/funding_round/lifekee-seed--adf3f68f,Lifekee,https://www.crunchbase.com/organization/lifekee,Seed,,,,2019-02-11,"Katalyst.Ventures, KiwiTech"
Series B - Trulioo,https://www.crunchbase.com/funding_round/trulioo-series-b--bbb3f5ff,Trulioo,https://www.crunchbase.com/organization/trulioo,Series B,10000000,CAD,7680998,2018-07-31,BDC Venture Capital
Series A - BioMetric Signature ID,https://www.crunchbase.com/funding_round/biometric-signature-id-series-a--c193b206,BioMetric Signature ID,https://www.crunchbase.com/organization/biometric-signature-id,Series A,,,,2018-08-09,
Series A - Unnax,https://www.crunchbase.com/funding_round/unnax-payment-systems-slu-series-a--8e0e2003,Unnax,https://www.crunchbase.com/organization/unnax-payment-systems-slu,Series A,1500000,EUR,1759935,2017-10-06,"Keyword Venture Capital, Swanlaab Venture Factory"
Seed Round - Citizen,https://www.crunchbase.com/funding_round/citizen-seed--ba1b5615,Citizen,https://www.crunchbase.com/organization/citizen,Seed,800000,EUR,914376,2019-01-28,Metavallon VC
Equity Crowdfunding - Sthaler Ltd,https://www.crunchbase.com/funding_round/sthaler-ltd-equity-crowdfunding--3ce1a227,Sthaler Ltd,https://www.crunchbase.com/organization/sthaler-ltd,Equity Crowdfunding,21990,GBP,28930,2019-03-05,Crowdcube
Seed Round - Alpin,https://www.crunchbase.com/funding_round/alpin-seed--c3ecd1dd,Alpin,https://www.crunchbase.com/organization/alpin,Seed,2000000,USD,2000000,2018-07-26,"BCF Ventures, Conversion Capital, NEXT Frontier Capital, Techstars"
Seed Round - Trust Stamp,https://www.crunchbase.com/funding_round/trust-stamp-seed--7136e4ad,Trust Stamp,https://www.crunchbase.com/organization/trust-stamp,Seed,750000,USD,750000,2017-12-31,10Clouds SPA
Series A - Heliocor,https://www.crunchbase.com/funding_round/heliocor-series-a--93911fe3,Heliocor,https://www.crunchbase.com/organization/heliocor,Series A,2500000,USD,2500000,2019-03-07,
Seed Round - iNVend,https://www.crunchbase.com/funding_round/invend-seed--97782ad3,iNVend,https://www.crunchbase.com/organization/invend,Seed,9000000,RUB,156416,2018-03-20,"Mikhail Chuchkevich, Moscow Seed Fund"
"Venture Round - Turn Technologies, Inc.",https://www.crunchbase.com/funding_round/turn-technologies-inc-series-unknown--caae64a0,"Turn Technologies, Inc.",https://www.crunchbase.com/organization/turn-technologies-inc,Venture - Series Unknown,40000,USD,40000,2019-03-01,Keiretsu Forum
Pre Seed Round - Hive.id,https://www.crunchbase.com/funding_round/hiveidentity-pre-seed--eaee04f1,Hive.id,https://www.crunchbase.com/organization/hiveidentity,Pre-Seed,40000,EUR,45261,2019-03-25,Startup Wise Guys
Seed Round - Argent,https://www.crunchbase.com/funding_round/argent-seed--9c6bed00,Argent,https://www.crunchbase.com/organization/argent,Seed,150000,GBP,211317,2018-04-04,KR1
Seed Round - Zighra,https://www.crunchbase.com/funding_round/zighra-seed--78241085,Zighra,https://www.crunchbase.com/organization/zighra,Seed,,,,2017-09-01,SixThirty CYBER
Seed Round - AppsCo Inc,https://www.crunchbase.com/funding_round/appsco-seed--f540ef17,AppsCo Inc,https://www.crunchbase.com/organization/appsco,Seed,,,,2018-01-01,SixThirty CYBER
Seed Round - Keyp,https://www.crunchbase.com/funding_round/keyp-seed--596a2a64,Keyp,https://www.crunchbase.com/organization/keyp,Seed,,,,2018-09-12,CyLon
Corporate Round - Omada,https://www.crunchbase.com/funding_round/omada-corporate-round--4a993bcc,Omada,https://www.crunchbase.com/organization/omada,Corporate Round,,,,2018-10-30,"CVC Capital Partners, GRO Capital"
Non Equity Assistance - Gataca,https://www.crunchbase.com/funding_round/gataca-4a8f-non-equity-assistance--968d5905,Gataca,https://www.crunchbase.com/organization/gataca-4a8f,Non-equity Assistance,,,,2018-09-08,MIT delta v
Initial Coin Offering - Metadium,https://www.crunchbase.com/funding_round/metadium-initial-coin-offering--71d54150,Metadium,https://www.crunchbase.com/organization/metadium,Initial Coin Offering,,,,2018-05-01,Block Crafters Capital
Non Equity Assistance - GuestOf,https://www.crunchbase.com/funding_round/guestof-non-equity-assistance--624f13b7,GuestOf,https://www.crunchbase.com/organization/guestof,Non-equity Assistance,,,,2018-03-31,ic@3401
Non Equity Assistance - norbloc,https://www.crunchbase.com/funding_round/norbloc-non-equity-assistance--c10e5a45,norbloc,https://www.crunchbase.com/organization/norbloc,Non-equity Assistance,,,,2018-11-01,DIFC FinTech Hive
Non Equity Assistance - IDenfy,https://www.crunchbase.com/funding_round/idenfy-non-equity-assistance--4579f15f,IDenfy,https://www.crunchbase.com/organization/idenfy,Non-equity Assistance,50000,PLN,13200,2019-03-02,StartUp HUB Poland
Venture Round - MyEdu,https://www.crunchbase.com/funding_round/myedu-series-unknown--5e2fbf49,MyEdu,https://www.crunchbase.com/organization/myedu,Venture - Series Unknown,20000000,USD,20000000,2019-03-04,
"Venture Round - Giant Oak, Inc",https://www.crunchbase.com/funding_round/giant-oak-inc-series-unknown--35da1192,"Giant Oak, Inc",https://www.crunchbase.com/organization/giant-oak-inc,Venture - Series Unknown,10000000,USD,10000000,2018-10-02,Edison Partners
Seed Round - Trustdock,https://www.crunchbase.com/funding_round/trustdock-seed--ad1c5d38,Trustdock,https://www.crunchbase.com/organization/trustdock,Seed,,,,2018-05-24,500 Startups
Pre Seed Round - eFirma.com,https://www.crunchbase.com/funding_round/firmale-com-pre-seed--00b9a71d,eFirma.com,https://www.crunchbase.com/organization/firmale-com,Pre-Seed,1300000,MXN,68594,2017-12-10,Lightcone Group
Seed Round - RapidID,https://www.crunchbase.com/funding_round/rapidid-seed--bb4b102f,RapidID,https://www.crunchbase.com/organization/rapidid,Seed,1000000,AUD,768900,2017-07-01,
Seed Round - Gradient,https://www.crunchbase.com/funding_round/gradient-24f8-seed--1a2a9111,Gradient,https://www.crunchbase.com/organization/gradient-24f8,Seed,,,,2018-07-31,"BoxGroup, Green Bay Ventures"
Series B - MYPINPAD,https://www.crunchbase.com/funding_round/mypinpad-series-b--4ce3ca96,MYPINPAD,https://www.crunchbase.com/organization/mypinpad,Series B,20000000,USD,20000000,2018-10-23,Asia Principal Capital
Series A - Myki,https://www.crunchbase.com/funding_round/ki-series-a--390e128a,Myki,https://www.crunchbase.com/organization/ki,Series A,4000000,USD,4000000,2018-09-05,"B&Y Venture Partners, BECO Capital, Leap Ventures"
Debt Financing - Dashlane,https://www.crunchbase.com/funding_round/dashlane-debt-financing--e6adacfe,Dashlane,https://www.crunchbase.com/organization/dashlane,Debt Financing,10000000,USD,10000000,2018-04-26,"Hercules Capital, Inc."
Angel Round - IDenfy,https://www.crunchbase.com/funding_round/idenfy-angel--65b1b9a2,IDenfy,https://www.crunchbase.com/organization/idenfy,Angel,160000,EUR,186046,2018-08-25,
Series B - Tascent,https://www.crunchbase.com/funding_round/tascenthttp-www-tascent-com-series-b--920469a5,Tascent,https://www.crunchbase.com/organization/tascenthttp-www-tascent-com,Series B,19500000,USD,19500000,2018-08-28,"Min Aik Technology, NEC Corporation, Tano Capital"
Series B - Socure,https://www.crunchbase.com/funding_round/socure-series-b--3f61e4d4,Socure,https://www.crunchbase.com/organization/socure,Series B,13900000,USD,13900000,2017-08-09,"AltaIR Capital, Commerce Ventures, Flint Capital, Santander InnoVentures, Two Sigma Ventures, Work-Bench"
Seed Round - APPII,https://www.crunchbase.com/funding_round/appii-seed--ced97066,APPII,https://www.crunchbase.com/organization/appii,Seed,,,,2019-07-01,
Seed Round - globaliD,https://www.crunchbase.com/funding_round/global-id-seed--cab8316c,globaliD,https://www.crunchbase.com/organization/global-id,Seed,,,,2017-07-28,"AltaIR Capital, Arbor Ventures, Camp One Ventures, Hard Yaka"
Seed Round - JAYA Company,https://www.crunchbase.com/funding_round/jaya-company-seed--57fb454c,JAYA Company,https://www.crunchbase.com/organization/jaya-company,Seed,300000,USD,300000,2018-10-01,
Seed Round - IRIS Payment Solutions,https://www.crunchbase.com/funding_round/iris-payment-solutions-seed--080f8204,IRIS Payment Solutions,https://www.crunchbase.com/organization/iris-payment-solutions,Seed,,,,2019-01-01,
Venture Round - Drawbridge,https://www.crunchbase.com/funding_round/drawbridge-series-unknown--49d5c90e,Drawbridge,https://www.crunchbase.com/organization/drawbridge,Venture - Series Unknown,15000000,USD,15000000,2018-08-20,"Kleiner Perkins, Northgate Capital, Sequoia Capital"
Non Equity Assistance - Anchor ID,https://www.crunchbase.com/funding_round/anchor-id-inc-non-equity-assistance--090f9048,Anchor ID,https://www.crunchbase.com/organization/anchor-id-inc,Non-equity Assistance,,,,2018-10-01,Plug and Play
Seed Round - Sedicii,https://www.crunchbase.com/funding_round/sedicii-seed--2f4adfb2,Sedicii,https://www.crunchbase.com/organization/sedicii,Seed,1050000,EUR,1252271,2017-09-06,Enterprise Ireland
Seed Round - HiveTracker,https://www.crunchbase.com/funding_round/hivetracker-seed--4e0a37f1,HiveTracker,https://www.crunchbase.com/organization/hivetracker,Seed,500000,EUR,613948,2018-04-03,"Plug and Play, Startup Braga"
Series A - Scanovate,https://www.crunchbase.com/funding_round/scanovate-series-a--edbd31aa,Scanovate,https://www.crunchbase.com/organization/scanovate,Series A,,,,2018-04-16,Global Fintech Solutions
Post-IPO Debt - WISeKey,https://www.crunchbase.com/funding_round/wisekey-post-ipo-debt--6713e715,WISeKey,https://www.crunchbase.com/organization/wisekey,Post-IPO Debt,3500000,USD,3500000,2018-10-01,
Seed Round - NewBanking ApS,https://www.crunchbase.com/funding_round/newbanking-seed--ba8d857d,NewBanking ApS,https://www.crunchbase.com/organization/newbanking,Seed,1000000,USD,1000000,2017-11-15,"PreSeed Ventures, Seed Capital"
Pre Seed Round - Keybe INC,https://www.crunchbase.com/funding_round/keybe-inc-pre-seed--7e319449,Keybe INC,https://www.crunchbase.com/organization/keybe-inc,Pre-Seed,,,,2017-09-01,
Series A - jenID Solutions,https://www.crunchbase.com/funding_round/jenid-solutions-series-a--4dd98d57,jenID Solutions,https://www.crunchbase.com/organization/jenid-solutions,Series A,1025000,EUR,1253186,2018-02-27,
Venture Round - Trustify,https://www.crunchbase.com/funding_round/trustify-series-unknown--6edc2b9c,Trustify,https://www.crunchbase.com/organization/trustify,Venture - Series Unknown,2986077,USD,2986077,2018-08-23,
Series A - SignalFrame,https://www.crunchbase.com/funding_round/the-wireless-registry-series-a--777c8d6a,SignalFrame,https://www.crunchbase.com/organization/the-wireless-registry,Series A,6200000,USD,6200000,2017-10-04,
Pre Seed Round - Berbix,https://www.crunchbase.com/funding_round/berbix-pre-seed--4b5ab184,Berbix,https://www.crunchbase.com/organization/berbix,Pre-Seed,120000,USD,120000,2018-08-20,Y Combinator
Initial Coin Offering - Metadium,https://www.crunchbase.com/funding_round/metadium-initial-coin-offering--ba21aac1,Metadium,https://www.crunchbase.com/organization/metadium,Initial Coin Offering,,,,2018-02-05,"Connect Capital, JLAB | JD capital"
Seed Round - EXOCHAIN,https://www.crunchbase.com/funding_round/exochain-corp-seed--1ffe52e7,EXOCHAIN,https://www.crunchbase.com/organization/exochain-corp,Seed,1770000,USD,1770000,2017-07-04,
Series A - EXOCHAIN,https://www.crunchbase.com/funding_round/exochain-corp-series-a--2fc15850,EXOCHAIN,https://www.crunchbase.com/organization/exochain-corp,Series A,,,,2018-10-15,
Seed Round - norbloc,https://www.crunchbase.com/funding_round/norbloc-seed--bcc7d355,norbloc,https://www.crunchbase.com/organization/norbloc,Seed,1600000,USD,1600000,2017-10-19,"Back in Black, Digital Currency Group, Inbox Capital, Marathon Venture Capital, Otiva"
Seed Round - Ligo,https://www.crunchbase.com/funding_round/ligo-seed--3f6da5aa,Ligo,https://www.crunchbase.com/organization/ligo,Seed,500000,EUR,585480,2018-08-29,
Secondary Market - Centrify,https://www.crunchbase.com/funding_round/centrify-secondary-market--b66d19af,Centrify,https://www.crunchbase.com/organization/centrify,Secondary Market,,,,2018-08-15,Thoma Bravo
Convertible Note - Anchor ID,https://www.crunchbase.com/funding_round/anchor-id-inc-convertible-note--0afd7528,Anchor ID,https://www.crunchbase.com/organization/anchor-id-inc,Convertible Note,600000,USD,600000,2018-05-21,
Post-IPO Equity - ImageWare Systems,https://www.crunchbase.com/funding_round/imageware-systems-post-ipo-equity--770eff80,ImageWare Systems,https://www.crunchbase.com/organization/imageware-systems,Post-IPO Equity,8900000,USD,8900000,2018-09-19,
