ID,organization,state,industry,exposure,records
ITRC20150309-08,Zoup / NEXTEP Systems,MI,Business,Yes - Unknown #,Unknown
ITRC20150309-06,A.C. Moore Arts & Crafts / Ascensus,PA,Business,Yes - Unknown #,Unknown
ITRC20150305-01,Marketing Clique,TX,Business,Yes - Published #,8700
ITRC20150304-03,Fuse Energy / Percheron LLC,TX,Business,Yes - Unknown #,Unknown
ITRC20150304-02,Mandarin Oriental Hotel Group,NY,Business,Yes - Unknown #,Unknown
ITRC20150303-04,Ziprick & Cramer LLP,CA,Business,Yes - Unknown #,Unknown
ITRC20150303-02,"Toys ""R"" Us",NJ,Business,Yes - Unknown #,Unknown
ITRC20150302-12,Uber,CA,Business,Yes - Published #,50000
ITRC20150302-11,CP Franchising / Cruise Planners,FL,Business,Yes - Unknown #,Unknown
ITRC20150302-10,Natural Grocers,CO,Business,Yes - Unknown #,Unknown
ITRC20150225-04,Urban Institute’s National Center for Charitable Statisti,DC,Business,Yes - Unknown #,Unknown
ITRC20150225-01,KSI Trading Corporation / TriNet,VA,Business,Yes - Published #,641
ITRC20150224-04,Office of Jeb Bush,FL,Business,Yes - Published #,13000
ITRC20150224-03,Lime Crime,CA,Business,Yes - Unknown #,Unknown
ITRC20150224-02,Bulk Reef Supply,MN,Business,Yes - Unknown #,Unknown
ITRC20150224-01,AAAA TV,CO,Business,Yes - Unknown #,Unknown
ITRC20150219-02,trueEX,NY,Business,Yes - Unknown #,Unknown
ITRC20150217-13,Operon Resource Management,MA,Business,Yes - Unknown #,Unknown
ITRC20150217-10,Intuit /TurboTax,CA,Business,Yes - Unknown #,Unknown
ITRC20150217-08,BigFishGames.com,WA,Business,Yes - Unknown #,Unknown
ITRC20150213-06,Blue Sky Casino / French Lick Resort,IN,Business,Yes - Published #,54624
ITRC20150213-01,Power Plant Services (Alin Machining Company),IL,Business,Yes - Unknown #,Unknown
ITRC20150210-03,Mesa del Sol Golf Club,AZ,Business,Yes - Unknown #,Unknown
ITRC20150210-01,Jefferson National Parks Association,MO,Business,Yes - Unknown #,Unknown
ITRC20150209-02,Phoenix House,NY,Business,Yes - Published #,2000
ITRC20150202-06,Book2Park.com,VA,Business,Yes - Unknown #,Unknown
ITRC20150202-05,Liberty Tax Service,CA,Business,Yes - Unknown #,Unknown
ITRC20150202-04,Greers Professional Fabricare Services,VT,Business,Yes - Unknown #,Unknown
ITRC20150202-03,"CICS Employment Services, Inc. - FBI notification",OR,Business,Yes - Unknown #,Unknown
ITRC20150123-12,Xand Corporation,NY,Business,Yes - Published #,3334
ITRC20150123-11,TMA Practice Management Group,TX,Business,Yes - Published #,2260
ITRC20150123-09,"Conference USA, Inc. (Blue Zebra)",TX,Business,Yes - Unknown #,Unknown
ITRC20150123-08,"Cultivian Ventures, LLC",IN,Business,Yes - Unknown #,Unknown
ITRC20150123-06,"Camp Bow Wow Franchising, Inc.",CO,Business,Yes - Unknown #,Unknown
ITRC20150123-05,"Aarow Equipment & Services (Aarow Contracting, Inc.)",MD,Business,Yes - Unknown #,Unknown
ITRC20150123-04,"Corday Productions, Inc. (Sony)",CA,Business,Yes - Unknown #,Unknown
ITRC20150123-03,Dutch Bros. Coffee,OR,Business,Yes - Unknown #,Unknown
ITRC20150123-02,"API Group, Inc.",MN,Business,Yes - Unknown #,Unknown
ITRC20150122-28,Wyndham Vacation Resorts,FL,Business,Yes - Unknown #,Unknown
ITRC20150122-27,DLS Direct Learning Systems,PA,Business,Yes - Published #,1507
ITRC20150122-26,Modern Gun School,PA,Business,Yes - Published #,287
ITRC20150122-25,c3controls,PA,Business,Yes - Unknown #,Unknown
ITRC20150122-24,Primerica,GA,Business,Yes - Unknown #,Unknown
ITRC20150122-21,McKenna Long & Aldridge,DC,Business,Yes - Published #,441
ITRC20150122-20,Blue Zebra Sports - American Athletic Conference,TN,Business,Yes - Published #,1218
ITRC20150122-19,Worldwide Insurance Company (Experian),AZ,Business,Yes - Unknown #,Unknown
ITRC20150122-18,Sinclair Institute / Townsend Enterprises,NC,Business,Yes - Unknown #,Unknown
ITRC20150122-17,Metropolitan Life Insurance Company,NY,Business,Yes - Unknown #,Unknown
ITRC20150122-16,Booking.com,CT,Business,Yes - Unknown #,Unknown
ITRC20150122-15,TREMEC,MI,Business,Yes - Unknown #,Unknown
ITRC20150122-12,Wingstop,TX,Business,Yes - Unknown #,Unknown
ITRC20150122-10,Merchant - American Express,AL,Business,Yes - Unknown #,Unknown
ITRC20150122-08,American Airlines,TX,Business,Yes - Unknown #,Unknown
ITRC20150122-07,United Airlines,IL,Business,Yes - Unknown #,Unknown
ITRC20150122-06,"Law Offices of David A. Krausz, P.C.",CA,Business,Yes - Unknown #,Unknown
ITRC20150122-05,ValuePetSupplies.com / Piech Sales Company,TN,Business,Yes - Unknown #,Unknown
ITRC20150122-04,Barbecue Renew / Grillparts.com,FL,Business,Yes - Unknown #,Unknown
ITRC20150122-03,"Six Red Marbles, LLC",MA,Business,Yes - Unknown #,Unknown
ITRC20150121-09,Rentrak Corporation,OR,Business,Yes - Unknown #,Unknown
ITRC20150121-05,Polish Falcons of America,PA,Business,Yes - Unknown #,Unknown
ITRC20150121-03,Allied-Barton,PA,Business,Yes - Unknown #,Unknown
ITRC20150121-01,Asset Marketing Services / GovMint.com,MN,Business,Yes - Unknown #,Unknown
ITRC20150109-01,Libbey Inc.,OH,Business,Yes - Unknown #,Unknown
ITRC20150107-03,Art of Tea,CA,Business,Yes - Unknown #,Unknown
ITRC20150107-01,Fast Forward Academy,FL,Business,Yes - Unknown #,Unknown
ITRC20150105-02,La Jolla Group,CA,Business,Yes - Unknown #,Unknown
ITRC20151222-03,Thomas Nelson Community College,VA,Education,Yes - Unknown #,Unknown
ITRC20151215-04,California Virtual Academies (CAVA),CA,Education,Yes - Unknown #,Unknown
ITRC20151208-04,Hellgate High / Missoula County Public School District,MT,Education,Yes - Unknown #,Unknown
ITRC20151201-05,John Carroll University,OH,Education,Yes - Unknown #,Unknown
ITRC20151130-04,DeKalb County School System,GA,Education,Yes - Unknown #,Unknown
ITRC20151124-16,University of Connecticut,CT,Education,Yes - Unknown #,Unknown
ITRC20151118-11,Boston University,MA,Education,Yes - Unknown #,Unknown
ITRC20151118-10,Brandeis University,MA,Education,Yes - Unknown #,Unknown
ITRC20151109-02,Utah State Office of Education,UT,Education,Yes - Published #,5500
ITRC20150929-12,North Oldham High School,KY,Education,Yes - Published #,2800
ITRC20150922-07,Hackers breach Commack High School computer syst,NY,Education,Yes - Unknown #,Unknown
ITRC20150922-06,Central New Mexico Community College,NM,Education,Yes - Published #,3000
ITRC20150915-07,Charlotte-Mecklenburg Schools,NC,Education,Yes - Published #,7600
ITRC20150824-05,University of Rhode Island,RI,Education,Yes - Unknown #,Unknown
ITRC20150818-26,Boston University,MA,Education,Yes - Published #,828
ITRC20150818-25,National American University,SD,Education,Yes - Unknown #,Unknown
ITRC20150818-16,Miami Dade College,FL,Education,Yes - Unknown #,Unknown
ITRC20150818-11,Pennsylvania State University - Greater Allegheny Cam,PA,Education,Yes - Published #,554
ITRC20150818-09,North Carolina State University,NC,Education,Yes - Unknown #,Unknown
ITRC20150811-04,Katy Independent School District,TX,Education,Yes - Published #,11000
ITRC20150806-02,Richmond Public Schools,VA,Education,Yes - Unknown #,Unknown
ITRC20150804-12,University of Connecticut School of Engineering,CT,Education,Yes - Unknown #,Unknown
ITRC20150728-11,City of Amherst,MA,Education,Yes - Unknown #,Unknown
ITRC20150713-01,New Horizons Computer Learning Centers,CA,Education,Yes - Unknown #,Unknown
ITRC20150707-07,Harvard University,MA,Education,Yes - Unknown #,Unknown
ITRC20150707-03,Cuesta College,CA,Education,Yes - Published #,4000
ITRC20150706-01,Bonita Unified School District,CA,Education,Yes - Unknown #,Unknown
ITRC20150616-06,Monadnock Regional School District,NH,Education,Yes - Unknown #,Unknown
ITRC20150615-01,San Luis Obispo County Community College District /,CA,Education,Yes - Unknown #,Unknown
ITRC20150609-04,University of Michigan,MI,Education,Yes - Unknown #,Unknown
ITRC20150526-08,Diman Regional Vocational Technical High School,MA,Education,Yes - Unknown #,Unknown
ITRC20150518-03,Pennsylvania State University - College of Engineering,PA,Education,Yes - Published #,17933
ITRC20150501-02,University of California Berkeley,CA,Education,Yes - Published #,550
ITRC20150413-17,Roxbury Community College,MA,Education,Yes - Unknown #,Unknown
ITRC20150413-11,University of New Hampshire,NH,Education,Yes - Unknown #,Unknown
ITRC20150408-06,District of Columbia Public Schools,DC,Education,Yes - Unknown #,Unknown
ITRC20150408-05,University of California Riverside,CA,Education,Yes - Published #,8000
ITRC20150408-02,Franklin & Marshall College,PA,Education,Yes - Published #,356
ITRC20150407-03,Auburn University,AL,Education,Yes - Published #,364012
ITRC20150401-03,Bradley University,IL,Education,Yes - Published #,4700
ITRC20150330-15,Frederick County Public Schools,MD,Education,Yes - Published #,7933
ITRC20150330-10,Westmont College,CA,Education,Yes - Unknown #,Unknown
ITRC20150329-04,Career Education Corporation,IL,Education,Yes - Published #,151626
ITRC20150318-11,Texas A&M,TX,Education,Yes - Published #,4697
ITRC20150303-07,Socorro Independent School District,TX,Education,Yes - Unknown #,Unknown
ITRC20150303-03,Perspectives.org,IL,Education,Yes - Unknown #,Unknown
ITRC20150225-02,Kaplan University,IA,Education,Yes - Unknown #,Unknown
ITRC20150219-01,University of Maine,ME,Education,Yes - Published #,941
ITRC20150210-04,Utah State University,UT,Education,Yes - Published #,347
ITRC20150210-02,Shorter University,GA,Education,Yes - Unknown #,Unknown
ITRC20150127-04,University of Chicago - Biological Sciences Division,IL,Education,Yes - Published #,2024
ITRC20150127-01,California State University - Dominguez Hills,CA,Education,Yes - Unknown #,Unknown
ITRC20150123-14,Mount Pleasant Independent School District,TX,Education,Yes - Published #,915
ITRC20150122-22,Waynesburg University,PA,Education,Yes - Published #,284
ITRC20150122-13,Metropolitan State University,MN,Education,Yes - Published #,160000
ITRC20150122-11,University of Oregon,OR,Education,Yes - Unknown #,Unknown
ITRC20150121-07,Columbia Southern University,AL,Education,Yes - Unknown #,Unknown
ITRC20150121-04,Azusa Pacific University,CA,Education,Yes - Unknown #,Unknown
ITRC20151229-04,Oregon Department of Veterans' Affairs,OR,Government/Military,Yes - Published #,967
ITRC20151222-01,Department of Health,NM,Government/Military,Yes - Published #,561
ITRC20151221-03,VA New England Health System,MA,Government/Military,Yes - Published #,259
ITRC20151221-02,Miami VA Healthcare System,FL,Government/Military,Yes - Published #,126
ITRC20151214-05,PeaceHealth Southwest Medical Center,WA,Government/Military,Yes - Published #,346
ITRC20151124-18,Jefferson County,CO,Government/Military,Yes - Unknown #,Unknown
ITRC20151124-06,Department of Human Services Agency,MD,Government/Military,Yes - Unknown #,Unknown
ITRC20151118-08,Department of Insurance,IL,Government/Military,Yes - Unknown #,Unknown
ITRC20151118-05,City of Tampa,FL,Government/Military,Yes - Unknown #,Unknown
ITRC20151118-03,Georgia Secretary of State,GA,Government/Military,Yes - Published #,6000000
ITRC20151116-01,Department of Health and Human Services #2,NC,Government/Military,Yes - Published #,524
ITRC20151109-01,Department of Motor Vehicles,CA,Government/Military,Yes - Unknown #,Unknown
ITRC20151105-03,Maryland Department of Information Technology,MD,Government/Military,Yes - Published #,500
ITRC20151030-05,Wisconsin Department of Veterans Affairs,WI,Government/Military,Yes - Published #,637
ITRC20151027-02,Osceola County,FL,Government/Military,Yes - Unknown #,Unknown
ITRC20151026-05,Department of Health's Children's Medical Services,FL,Government/Military,Yes - Published #,500
ITRC20151020-07,Salt Lake County,UT,Government/Military,Yes - Published #,14000
ITRC20151020-03,Department of Health and Human Services,NC,Government/Military,Yes - Published #,1615
ITRC20151009-02,Vacaville Housing Authority,CA,Government/Military,Yes - Unknown #,Unknown
ITRC20151006-04,Department of Veterans Affairs - Palo Alto,CA,Government/Military,Yes - Unknown #,Unknown
ITRC20151005-01,Ferndale Housing Commission,MI,Government/Military,Yes - Unknown #,Unknown
ITRC20150929-11,U.S. Army Fee Assistance Program,DC,Government/Military,Yes - Published #,8000
ITRC20150911-03,Pentagon Food Court,VA,Government/Military,Yes - Unknown #,Unknown
ITRC20150825-02,Department of Human Services / Office of Information,CO,Government/Military,Yes - Published #,3044
ITRC20150818-08,Department of Human Resources,MD,Government/Military,Yes - Published #,11549
ITRC20150818-03,Department of Corrections,IL,Government/Military,Yes - Published #,1000
ITRC20150818-02,Department of Health Care Policy and Financing,CO,Government/Military,Yes - Published #,1622
ITRC20150804-11,VA Black Hills Health Care System,SD,Government/Military,Yes - Published #,1100
ITRC20150804-09,Department of Child Safety,AZ,Government/Military,Yes - Unknown #,Unknown
ITRC20150804-04,Sioux Falls VA Health Care System,SD,Government/Military,Yes - Published #,1111
ITRC20150728-12,Indiana Department of Revenue,IN,Government/Military,Yes - Published #,1262
ITRC20150721-03,Department of Human Services Division of Aging Servi,GA,Government/Military,Yes - Published #,2983
ITRC20150714-01,Department of Corrections and Rehabilitation,CA,Government/Military,Yes - Unknown #,Unknown
ITRC20150713-07,Army National Guard,VA,Government/Military,Yes - Published #,850000
ITRC20150629-14,County of Lancaster EMS,SC,Government/Military,Yes - Published #,50000
ITRC20150629-12,Department of Aging and Disability Services,TX,Government/Military,Yes - Published #,6600
ITRC20150617-01,Office of Personnel Management #2 (Standard Form 86,DC,Government/Military,Yes - Published #,21500000
ITRC20150616-02,Town of Brunswick,ME,Government/Military,Yes - Unknown #,Unknown
ITRC20150609-07,Metropolitan Hospital Center / New York City Health an,NY,Government/Military,Yes - Published #,3957
ITRC20150604-01,Office of Personnel Management,DC,Government/Military,Yes - Published #,4200000
ITRC20150602-02,New York State Office of Mental Health - Nathan S. Klin,NY,Government/Military,Yes - Published #,563
ITRC20150527-03,Department of State,FL,Government/Military,Yes - Published #,13000
ITRC20150527-01,Internal Revenue Service (IRS),DC,Government/Military,Yes - Published #,334000
ITRC20150518-05,Ventura County Health Care Agency,CA,Government/Military,Yes - Published #,1339
ITRC20150430-01,County of Los Angeles+USC Medical Center / Augustu,CA,Government/Military,Yes - Published #,880
ITRC20150421-02,VA Long Beach Healthcare System,CA,Government/Military,Yes - Unknown #,Unknown
ITRC20150421-01,CDC/NIOSH World Trade Center Health Program,GA,Government/Military,Yes - Published #,958
ITRC20150420-03,Department of Children and Families / Department of E,FL,Government/Military,Yes - Published #,200000
ITRC20150413-16,Denton County Health Department,TX,Government/Military,Yes - Published #,874
ITRC20150413-05,VA Eastern Colorado Health Care System,CO,Government/Military,Yes - Published #,508
ITRC20150408-01,City of Philadelphia - Fire Department EMS Unit,PA,Government/Military,Yes - Published #,81463
ITRC20150407-05,Department of Business Oversight,CA,Government/Military,Yes - Unknown #,Unknown
ITRC20150407-01,Tulare County Health & Human Services,CA,Government/Military,Yes - Published #,845
ITRC20150330-28,Department of Labor,VT,Government/Military,Yes - Published #,80
ITRC20150330-02,GA Department of Community Health (#2),GA,Government/Military,Yes - Published #,355127
ITRC20150330-01,GA Department of Community Health,GA,Government/Military,Yes - Published #,557779
ITRC20150323-01,Virginia Department of Medical Assistance (VA-DMAS),VA,Government/Military,Yes - Unknown #,Unknown
ITRC20150318-04,County of Haywood,NC,Government/Military,Yes - Published #,955
ITRC20150305-02,VA Corporate Data Center Operations / Austin Informat,TX,Government/Military,Yes - Published #,7029
ITRC20150217-09,Philadelphia Common Pleas Court,PA,Government/Military,Yes - Unknown #,Unknown
ITRC20150127-02,Lubbock Housing Authority,TX,Government/Military,Yes - Published #,1100
ITRC20150122-02,St. Louis County's Department of Health,MO,Government/Military,Yes - Published #,4000
ITRC20150121-06,"City of Alexandria, VA / Fire Department / ADP",VA,Government/Military,Yes - Unknown #,Unknown
ITRC20151229-06,AllMed / Central Alabama Primary Care Specialists,AL,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151229-05,Cottonwood Comfort Dental,NM,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151229-02,Home Delivery Incontinence Supplies,MO,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151229-01,Washington Township Health Care District,WA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151228-07,Belgrade Regional Health Center,ME,Medical/Healthcare,Yes - Published #,854
ITRC20151228-06,Physicians Health Plan of Northern Indiana,IN,Medical/Healthcare,Yes - Published #,1708
ITRC20151228-04,HealthSouth Rehabilitation Hospital of Round Rock,TX,Medical/Healthcare,Yes - Published #,1359
ITRC20151222-06,Alliance Health,UT,Medical/Healthcare,Yes - Published #,Unknown
ITRC20151222-05,Radiology Regional Centers,FL,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151221-05,"Fox River Counseling Center / ST Psychotherapy, LLC",WI,Medical/Healthcare,Yes - Published #,509
ITRC20151221-01,"Office of Mary Ruth Buchness, MD, Dermatologist",NY,Medical/Healthcare,Yes - Published #,14910
ITRC20151218-01,Camelback Women's Health,AZ,Medical/Healthcare,Yes - Published #,810
ITRC20151215-08,"New Dimension Group, LLC",NC,Medical/Healthcare,Yes - Published #,1275
ITRC20151215-06,"Office of Carolyn B. Lyde, MD, PA",TX,Medical/Healthcare,Yes - Published #,1500
ITRC20151215-05,Northwest Primary Care (NWPC),OR,Medical/Healthcare,Yes - Published #,5372
ITRC20151214-06,PeaceHealth St. John Medical Center,WA,Medical/Healthcare,Yes - Published #,1407
ITRC20151214-04,Community Mercy Health Partners,OH,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151214-03,Woodland Heights Medical Center,TX,Medical/Healthcare,Yes - Published #,450
ITRC20151214-02,Middlesex Hospital,CT,Medical/Healthcare,Yes - Published #,946
ITRC20151208-07,Cigna Home Delivery,CT,Medical/Healthcare,Yes - Published #,592
ITRC20151208-06,"Alaska Orthopedic Specialists, Inc.",AK,Medical/Healthcare,Yes - Published #,553
ITRC20151208-05,WakeMed,NC,Medical/Healthcare,Yes - Published #,158
ITRC20151208-03,MaineGeneral Health and its subsideraries,ME,Medical/Healthcare,Yes - Published #,500
ITRC20151208-02,Blue Cross Blue Shield Nebraska,NE,Medical/Healthcare,Yes - Published #,1872
ITRC20151208-01,University of Colorado Health,CO,Medical/Healthcare,Yes - Published #,827
ITRC20151207-03,Centegra Health System,IL,Medical/Healthcare,Yes - Published #,2929
ITRC20151207-02,Santa Barbara Department of Health,CA,Medical/Healthcare,Yes - Published #,260
ITRC20151207-01,Springfield Community Hospital,OH,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151204-03,Cottage Health,CA,Medical/Healthcare,Yes - Published #,11000
ITRC20151201-11,Columbia Eye Care,MD,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151201-08,"UC Health, LLC",OH,Medical/Healthcare,Yes - Published #,1064
ITRC20151201-07,"Midlands Orthopaedics, P.A.",SC,Medical/Healthcare,Yes - Published #,3902
ITRC20151130-02,Pathways Professional Counseling,AL,Medical/Healthcare,Yes - Published #,986
ITRC20151124-20,Office of Dr. Mary Ruth Buchness,NY,Medical/Healthcare,Yes - Published #,15000
ITRC20151124-19,Alliance Health Management & Consulting Inc.,TX,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151124-03,Good Care Pediatric LLP,NY,Medical/Healthcare,Yes - Published #,2300
ITRC20151124-02,Healthpoint,WA,Medical/Healthcare,Yes - Published #,1300
ITRC20151118-07,Arthur Brisbane Child Treatment Center,NJ,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151118-04,Quest Diagnostics,NJ,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151118-01,"LTC Dental, PC",AL,Medical/Healthcare,Yes - Published #,1680
ITRC20151116-04,Dean Health,WI,Medical/Healthcare,Yes - Published #,960
ITRC20151116-03,"OH Muhlenberg, LLC",KY,Medical/Healthcare,Yes - Published #,84681
ITRC20151116-02,University of Cincinnati Medical Center,OH,Medical/Healthcare,Yes - Published #,1064
ITRC20151110-01,Rush University Medical Center,IL,Medical/Healthcare,Yes - Published #,1529
ITRC20151109-04,HUNTINGTON MEDICAL RESEARCH INSTITUTE #2,CA,Medical/Healthcare,Yes - Published #,4300
ITRC20151105-04,Huntington Medical Research Institutes #1,CA,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20151103-02,BeHealthy Health Plan,FL,Medical/Healthcare,Yes - Published #,835
ITRC20151030-04,OsteoMed LP,TX,Medical/Healthcare,Yes - Published #,1134
ITRC20151030-03,Children's Medical Clinics of East Texas,TX,Medical/Healthcare,Yes - Published #,16000
ITRC20151030-02,Woodhull Medical and Mental Health Center / NY City,NY,Medical/Healthcare,Yes - Published #,1581
ITRC20151029-02,Woodhull Medical and Mental Health Center,NY,Medical/Healthcare,Yes - Published #,1500
ITRC20151027-01,EnvisionRx,OH,Medical/Healthcare,Yes - Published #,540
ITRC20151026-07,Health Care Service Corporation,IL,Medical/Healthcare,Yes - Published #,501
ITRC20151026-06,Anne Arundel Health System,MD,Medical/Healthcare,Yes - Published #,2208
ITRC20151026-04,Emergence Health Network,TX,Medical/Healthcare,Yes - Published #,11100
ITRC20151026-03,Aspire Home Care and Hospice ( Indian Territory Home,OK,Medical/Healthcare,Yes - Published #,4500
ITRC20151026-02,Bon Secours St. Francis Health System,SC,Medical/Healthcare,Yes - Published #,1997
ITRC20151020-05,"Neuropathology Associates, PLC",AR,Medical/Healthcare,Yes - Published #,1260
ITRC20151020-02,Johns Hopkins Medicine,MD,Medical/Healthcare,Yes - Published #,838
ITRC20151020-01,Baptist Health And Arkansas Health Group,AR,Medical/Healthcare,Yes - Published #,6500
ITRC20151019-03,University of Oklahoma Department of Urology,OK,Medical/Healthcare,Yes - Published #,9300
ITRC20151013-08,Humana Medicare Advantage,KY,Medical/Healthcare,Yes - Published #,2815
ITRC20151013-03,CarePlus Health Plans,FL,Medical/Healthcare,Yes - Published #,2873
ITRC20151013-01,SSM Health Cancer Care,MO,Medical/Healthcare,Yes - Published #,643
ITRC20151007-01,Office of Daniel A. Sheldon,FL,Medical/Healthcare,Yes - Published #,2075
ITRC20151006-03,Sunquest Information Systems,AZ,Medical/Healthcare,Yes - Published #,2100
ITRC20151006-02,"Kindred Nursing Centers West, LLC",CA,Medical/Healthcare,Yes - Published #,1125
ITRC20151005-03,Skin and Cancer Center of Arizona,AZ,Medical/Healthcare,Yes - Published #,3311
ITRC20151002-03,Sentara Heart Hospital,VA,Medical/Healthcare,Yes - Published #,1040
ITRC20151002-01,Heartland Health Clinic,VA,Medical/Healthcare,Yes - Published #,3650
ITRC20150929-13,"Pediatric Gastroenterology, Hepatology & Nutrition of",FL,Medical/Healthcare,Yes - Published #,13000
ITRC20150929-09,Barrington Orthopedic Specials,IL,Medical/Healthcare,Yes - Published #,1009
ITRC20150929-07,Insurance Data Services (IDS) /Claystone Clinical Asso,WY,Medical/Healthcare,Yes - Published #,2900
ITRC20150929-06,Horizon Blue Cross Blue Shield of New Jersey,NJ,Medical/Healthcare,Yes - Published #,1173
ITRC20150929-02,Silverberg Surgical and Medical Group,CA,Medical/Healthcare,Yes - Published #,857
ITRC20150929-01,Kindred Transitional Care and Rehabilitation - Lawton,KY,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150922-13,Blue Cross Blue Shield - North Carolina #2,NC,Medical/Healthcare,Yes - Published #,1530
ITRC20150922-12,Blue Cross Blue Shield - North Carolina #1,NC,Medical/Healthcare,Yes - Published #,807
ITRC20150922-05,Lee Memorial Health System,FL,Medical/Healthcare,Yes - Published #,1508
ITRC20150922-04,Minneapolis Clinic of Neurology,MN,Medical/Healthcare,Yes - Published #,1450
ITRC20150922-03,"Affinity Health Plan, Inc.",NY,Medical/Healthcare,Yes - Published #,496
ITRC20150922-01,Molina Healthcare / CVS,CA,Medical/Healthcare,Yes - Published #,54203
ITRC20150915-06,Systema Software,CA,Medical/Healthcare,Yes - Published #,1500000
ITRC20150915-05,LSU Health New Orleans School of Medicine,LA,Medical/Healthcare,Yes - Published #,14500
ITRC20150915-04,Vermont Health Connect,VT,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150915-02,Sutter Health / Sutter Medical Foundation,CA,Medical/Healthcare,Yes - Published #,2302
ITRC20150915-01,Children's Hospital Medical Center of Akron,OH,Medical/Healthcare,Yes - Published #,7664
ITRC20150911-02,Oakland Family Services,MI,Medical/Healthcare,Yes - Published #,16107
ITRC20150911-01,Excellus Blue Cross Blue Shield / Lifetime Healthcare,NY,Medical/Healthcare,Yes - Published #,10000000
ITRC20150904-01,Metropolitan Atlanta Rapid Transit,GA,Medical/Healthcare,Yes - Published #,800
ITRC20150903-02,Lancaster Cardiology Medical Group / Sunder Heart In,CA,Medical/Healthcare,Yes - Published #,1200
ITRC20150903-01,PT Northwest,OR,Medical/Healthcare,Yes - Published #,1500
ITRC20150901-06,UCLA Health,CA,Medical/Healthcare,Yes - Published #,1242
ITRC20150827-02,Merit Health Northwest Mississippi,MS,Medical/Healthcare,Yes - Published #,846
ITRC20150827-01,Cancer Care Northwest,WA,Medical/Healthcare,Yes - Published #,1426
ITRC20150826-01,"Office of Robert Soper, MD",CA,Medical/Healthcare,Yes - Published #,2000
ITRC20150825-06,"Endocrinology Associates, Inc.",OH,Medical/Healthcare,Yes - Published #,1400
ITRC20150825-05,Empi Inc. / DJO LLC,MN,Medical/Healthcare,Yes - Published #,160000
ITRC20150825-04,Pediatric Group,IL,Medical/Healthcare,Yes - Published #,10000
ITRC20150825-01,Akron Children's Hospital,OH,Medical/Healthcare,Yes - Published #,7664
ITRC20150824-01,William W. Backus Hospital,CT,Medical/Healthcare,Yes - Published #,360
ITRC20150818-33,"University of Oklahoma, Department of Obstetrics and",OK,Medical/Healthcare,Yes - Published #,7693
ITRC20150818-32,Special Agents Mutual Benefit Association,MD,Medical/Healthcare,Yes - Published #,1475
ITRC20150818-31,T. J. Samson Community Hospital,KY,Medical/Healthcare,Yes - Published #,2060
ITRC20150818-30,"Office of Max M. Bayard, MD, PC",VT,Medical/Healthcare,Yes - Published #,2000
ITRC20150818-29,Baylor College of Medicine,TX,Medical/Healthcare,Yes - Published #,1004
ITRC20150818-28,Walgreen Co.,IL,Medical/Healthcare,Yes - Published #,8345
ITRC20150818-13,"Office of Deborah Zimmerman, Ph.D., PC",IL,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150818-01,Lawrence General Hospital,MA,Medical/Healthcare,Yes - Published #,2071
ITRC20150811-01,Positive Adjustments,UT,Medical/Healthcare,Yes - Unknown #,Unknown
ITRC20150804-08,"Prima CARE, PC",MA,Medical/Healthcare,Yes - Published #,1651
ITRC20150804-07,"Urology Associates, Professional Corporation",MT,Medical/Healthcare,Yes - Published #,6500
ITRC20150804-06,Advanced Radiology Consultants,CT,Medical/Healthcare,Yes - Published #,855
ITRC20150804-05,Siouxland Anesthesiology Pain Clinic,SD,Medical/Healthcare,Yes - Published #,13000
ITRC20150804-03,"Office of Orlantino Dyoco, MD",CA,Medical/Healthcare,Yes - Published #,9000
ITRC20150804-02,North East Medical Services,CA,Medical/Healthcare,Yes - Published #,69246
ITRC20150730-01,East Bay Perinatal Medical Associates,CA,Medical/Healthcare,Yes - Published #,1494
ITRC20150729-01,McLean Hospital,MA,Medical/Healthcare,Yes - Published #,12673
ITRC20150728-10,Mayo Clinic Health System - Red Wing,MN,Medical/Healthcare,Yes - Published #,601
ITRC20150728-09,Massachusetts General Hospital,MA,Medical/Healthcare,Yes - Published #,648
ITRC20150728-08,Maricopa Special Health Care District - Integrated Heal,AZ,Medical/Healthcare,Yes - Published #,633
ITRC20150728-07,Amsterdam Nursing Home Corporation,NY,Medical/Healthcare,Yes - Published #,621
ITRC20150728-06,Healthfirst,NY,Medical/Healthcare,Yes - Published #,5338
ITRC20150728-03,OhioHealth Riverside Methodist Hospital,OH,Medical/Healthcare,Yes - Published #,1006
